lang_pair,source,reference,deepl,produced_from,inner_id,spatial_sense,error_type
en_pt_br,"LEGO has essentially taken the concrete block, the building block of the world, and made it into the building block of our imagination.","LEGO, basicamente, pegou o bloco de concreto, o bloco construtor do mundo, e transformou-o no bloco construtor de nossa imaginação.","A LEGO basicamente pegou o bloco de concreto, o bloco de construção do mundo, e o transformou no bloco de construção de nossa imaginação.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,59080,Into(3),cc
en_pt_br,"We all know it was an amazing movie, and it was so interesting to see it go out into the culture and become this phenomenon and to see all the different permutations of it.","Todos sabem que foi um filme fantástico. e foi muito interessante vê-lo, entrar na cultura e se tornar esse fenômeno e ver todas as diferentes alterações dele.","Todos nós sabemos que foi um filme incrível, e foi muito interessante vê-lo entrar na cultura e se tornar esse fenômeno e ver todas as diferentes permutações dele.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,59844,Into(3),cc
en_pt_br,"And with every click of the mouse and every touch of the screen, we are like Hansel and Gretel leaving breadcrumbs of our personal information everywhere we travel through the digital woods.","E a cada clique do mouse e a cada toque da tela, nós somos como João e Maria deixando pedacinhos de pão da nossa informação pessoal em todos os lugares que viajamos pela floresta digital.","E a cada clique do mouse e a cada toque na tela, somos como Hansel e Gretel deixando migalhas de pão com nossas informações pessoais em todos os lugares por onde passamos na floresta digital.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,62918,Through(2),un
en_pt_br,"If you actually look at a great business, you'll nearly always see all of these three things coming into play.","Se realmente está procurando um grande negócio, você verá quase sempre esses três aspectos em jogo.","Se você realmente observar um grande negócio, quase sempre verá essas três coisas em ação.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,63056,Into(3),un
en_pt_br,You can sift through this data and see what people have submitted.,Você pode analisar esses dados e averiguar o que as pessoas responderam.,Você pode examinar esses dados e ver o que as pessoas enviaram.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,63297,Through(5),cc
en_pt_br,"I was visiting a cousin of mine in an old age home, and I spied a very shaky old man making his way across the room on a walker.","Visitava um primo meu em um retiro para idosos, e espiei um velho bem trêmulo atravessando a sala em um andador.",Eu estava visitando um primo meu em um asilo para idosos e vi um idoso muito trêmulo atravessando a sala em um andador.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,63498,Across(2),cc
en_pt_br,A few years back a group of researchers at University College London brought a bunch of memory champions into the lab.,"Alguns anos atrás, um grupo de pesquisadores da University College, em Londres, trouxeram para o laboratório vários campeões da memória.","Há alguns anos, um grupo de pesquisadores da University College London levou um monte de campeões de memória para o laboratório.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,63731,Into(1),co
en_pt_br,And so this is the dilemma we've gotten ourselves into.,Esse é o dilema em que nós nos metemos.,"Portanto, esse é o dilema em que nos metemos.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,63902,Into(3),cc
en_pt_br,It gets up into the sky and contributes to the disasters that we're now experiencing.,Sobe então para o céu e contribui para os desastres que estamos observando hoje.,Isso vai para o céu e contribui para os desastres que estamos vivenciando agora.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,64815,Into(1),sp
en_pt_br,So he'd take people to this two-way mirror looking into the room where the snake was.,"Então ele levaria as pessoas para o espelho de dois lados examinando a sala onde a cobra estava,","Então, ele levava as pessoas a esse espelho de duas vias que dava para a sala onde a cobra estava.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,64883,Into(3),cc
en_pt_br,These people who went through the process and touched the snake ended up having less anxiety about other things in their lives.,"essas pessoas que passavam pelo processo e tocavam na cobra acabavam por ter menos ansiedade sobre outras coisas em suas vidas. Elas tentaram muito, perseveraram,",Essas pessoas que passaram pelo processo e tocaram a cobra acabaram ficando menos ansiosas em relação a outras coisas em suas vidas.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,64895,Through(5),cc
en_pt_br,"And they come in and they go through the process, our process, they build confidence and now they think of themselves differently.","Elas vêm e vão ao longo do processo, nosso processo, constróem confiança e agora pensam sobre elas mesmas de maneira diferente.","E elas chegam e passam pelo processo, nosso processo, adquirem confiança e agora pensam em si mesmas de forma diferente.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,64902,Through(5),cc
en_pt_br,And we're going to go all across the country.,E prosseguiremos em todo o país.,E nós vamos percorrer todo o país.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,65005,Across(4),cc
en_pt_br,"In America, we can fall further into the darkness of discord, or not.","Nos EUA, podemos mergulhar ainda mais na escuridão da discórdia, ou não.","Nos Estados Unidos, podemos cair ainda mais na escuridão da discórdia ou não.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,65054,Into(3),ie
en_pt_br,And I am here to tell you that the women of GirlTrek are walking through the streets with a light that cannot be extinguished.,Estou aqui para dizer que as mulheres da GirlTrek estão caminhando pelas ruas com uma luz que não pode ser extinta.,E estou aqui para lhes dizer que as mulheres da GirlTrek estão andando pelas ruas com uma luz que não pode ser apagada.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,65055,Through(2),cc
en_pt_br,"They cram them onto cots, put all your personal belongings in a plastic garbage bag, stick it underneath, and put you on the floor of an entire sports arena, or a gymnasium.","Amontoam essas pessoas em cama de campanha, colocam todos os seus pertencem pessoais em um saco de lixo, enfiam esse saco debaixo da cama e colocam você chão de uma arena esportiva, ou um ginásio.","Eles os amontoam em berços, colocam todos os seus pertences pessoais em um saco plástico de lixo, enfiam-no embaixo e o colocam no chão de uma arena esportiva inteira ou de um ginásio.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,65382,Onto(1),wl
en_pt_br,"I'd like to take you on a journey into the sea, looking at it from the perspective of its smallest inhabitants: the microbes.","Eu gostaria de levá-los em uma jornada pelo mar, olhando pela perspectiva de seus menores habitantes: os micróbios.","Gostaria de levá-los a uma viagem ao mar, observando-o sob a perspectiva de seus menores habitantes: os micróbios.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,65421,Into(1),cc
en_pt_br,"All of the red circles are the symbiotic algae that live inside the coral tissue, turning sunlight and into sugars they both can use, and all of the little blue dots are the protective bacteria.","Todos os círculos vermelhos são as algas simbióticas que vivem dentro do tecido do coral, transformando a luz do sol em açúcares que os dois podem usar, e todos esses pontinhos azuis são as bactérias protetoras.","Todos os círculos vermelhos são as algas simbióticas que vivem dentro do tecido do coral, transformando a luz solar em açúcares que ambos podem usar, e todos os pequenos pontos azuis são as bactérias protetoras.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,65471,Into(3),cc
en_pt_br,Decisively my other foot sets itself onto the cable.,"Decidido, meu outro pé se coloca sobre o cabo.","Decisivamente, meu outro pé se fixa no cabo.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,65807,Onto(1),cc
en_pt_br,And so that's just programmed into you.,Então isso é simplesmente programado em você.,"Portanto, isso está programado em você.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,65929,Into(3),cc
en_pt_br,So we started thinking: what if the robot could leave the garden and go out into some other interesting environment?,Aí começamos a pensar: e se o robô pudesse deixar o jardim e ir para outros ambientes interessantes?,Então começamos a pensar: e se o robô pudesse sair do jardim e ir para algum outro ambiente interessante?,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,66101,Into(1),cc
en_pt_br,"We actually play through many generations here, at the cellular scale.","Agora, jogamos por várias gerações aqui, na escala celular.","Na verdade, jogamos com muitas gerações aqui, em escala celular.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,66221,Through(5),ws
en_pt_br,"It's born, and I play the next generation of my creature through evolution.",e eu jogo com a nova geração da minha criatura através da evolução.,"Ele nasce, e eu interpreto a próxima geração da minha criatura por meio da evolução.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,66270,Through(5),cc
en_pt_br,"I don't remember everything, but I do remember I went into crisis mode, mother mode.","Não me lembro de tudo, mas me lembro de ter entrado em modo de crise, em modo de mãe.","Não me lembro de tudo, mas lembro que entrei em modo de crise, modo mãe.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,66554,Into(3),cc
en_pt_br,"CA: And currently, a big focus of the company is, I guess, kind of a race with Boeing to be the first to provide the service to NASA of actually putting humans into orbit.","CA: Atualmente, um grande foco da empresa é uma espécie de competição com a Boeing para ser a primeira a prestar o serviço para a NASA de colocar realmente os seres humanos em órbita.","CA: E, atualmente, um grande foco da empresa é, eu acho, uma espécie de corrida com a Boeing para ser a primeira a fornecer o serviço para a NASA de realmente colocar humanos em órbita.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,67013,Into(3),cc
en_pt_br,"It's basically a pusher, so the propellant system and the thrusters are integrated into the capsule, and so if it detects a rocket problem, it pushes the capsule away.","É basicamente um propulsor. O sistema de propulsão e os propulsores estão integrados à cápsula, e, ao detectar um problema no foguete, ele empurra a cápsula para fora.","É basicamente um empurrador, de modo que o sistema de propulsão e os propulsores são integrados à cápsula e, portanto, se detectar um problema com o foguete, ele empurra a cápsula para longe.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,67032,Into(3),cc
en_pt_br,"That turns out to be a big deal because now you can take, not just mouse cells, but you can human skin cells and turn them into human stem cells.","Isso passa a ser uma grande coisa porque agora podemos pegar, não apenas células de rato, mas células da pele humana e transformá-las em células-tronco humanas.","Isso acaba sendo muito importante porque agora é possível pegar não apenas células de camundongo, mas também células da pele humana e transformá-las em células-tronco humanas.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,67822,Into(3),cc
en_pt_br,And this is detrimental to the local ecology of the sea area that it's pumped back out into.,E isso é prejudicial à ecologia local da área do mar para onde ela é bombeada.,E isso é prejudicial para a ecologia local da área marítima para a qual é bombeado de volta.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,68076,Into(3),po
en_pt_br,"It's very much like they brought into this world the reflex that orients them to people, but it has no traction.","É como se eles tivessem vindo ao mundo com o reflexo ocular que os orientam para as pessoas, mas sem nenhuma tração.","É como se eles tivessem trazido para este mundo o reflexo que os orienta para as pessoas, mas ele não tem tração.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,68258,Into(3),cc
en_pt_br,"Showed up the first day ready to make coffee and photocopies, but was paired with this righteous, deeply inspired attorney named Jeff Purcell, who thrust me onto the front lines from the very first day.","Apresentei-me no primeiro dia, pronta para fazer café e tirar fotocópias, mas fui alocada junto a este advogado justo, profundamente inspirado, chamado Jeff Purcell, que me lançou na linha de frente desde o primeiro dia.","Cheguei no primeiro dia pronto para fazer café e fotocópias, mas fui acompanhado por um advogado íntegro e profundamente inspirado chamado Jeff Purcell, que me colocou na linha de frente desde o primeiro dia.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,68594,Onto(3),wl
en_pt_br,"And then he reaches into his pocket, and he brings this out to me.",Então ele procura no bolso e me mostra isto.,E então ele tira a mão do bolso e traz isso para mim.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,68913,Into(1),co
en_pt_br,There was no opponent directly across from you.,Não havia um oponente diretamente contra você.,Não havia um oponente diretamente à sua frente.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,69000,Across(3),cc
en_pt_br,"And no, I don't know how it works into the whole puzzling scheme of things, but obviously I know a coded message when I see one.","E não, eu não sei como funciona no grande e estarrecedor esquema das coisas, mas obviamente, eu reconheço uma mensagem codificada quando eu vejo uma.","E não, eu não sei como isso funciona em todo o esquema intrigante das coisas, mas obviamente eu reconheço uma mensagem codificada quando vejo uma.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,69221,Into(3),cc
en_pt_br,"What the global delivery model allows is, it allows you to take previously geographically core-located tasks, break them up into parts, send them around the world where the expertise and the cost structure exists, and then specify the means for reintegrating them.","O modelo de entrega global permite que você pegue tarefas geograficamente localizadas, separe-as em partes, mande estas partes para lugares do mundo nos quais existam experiência e estrutura de custos, e então especifique os meios para reintegrá-las.","O que o modelo de entrega global permite é que você pegue tarefas anteriormente localizadas geograficamente no centro, divida-as em partes, envie-as para o mundo todo, onde existe o conhecimento especializado e a estrutura de custos, e depois especifique os meios para reintegrá-las.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,69937,Into(3),cc
en_pt_br,"Now in the old days, that meant getting out a volume and browsing through it alphabetically, maybe getting sidetracked, that was fun.","Nos velhos tempos, isso significava pegar um livro e ir pesquisando em ordem alfabética, talvez se distraindo, isso era legal.","Antigamente, isso significava pegar um volume e navegar por ele em ordem alfabética, talvez se desviando do caminho, o que era divertido.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,70055,Through(5),an
en_pt_br,"In between those two landmarks in Ham's life, he flew into space.","Entre esses dois marcos da vida de Ham, ele foi ao espaço.","Entre esses dois marcos na vida de Ham, ele voou para o espaço.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,70115,Into(1),sp
en_pt_br,"So you put a message into this device and then you roll it on the wall, and it basically has all these solenoids pressing the buttons on spray cans, so you just pull it over a wall and it just writes on the wall all the political messages.","Então você põe uma mensagem nesse parede e ele basicamente tem todas essas solenóides que apertam os butões das latas de spray, então você o puxa pela parede e ele apenas escreve as mensagens políticas na parede.","Então, você coloca uma mensagem nesse dispositivo e o coloca na parede, e ele basicamente tem todos esses solenoides que pressionam os botões das latas de spray, então é só encostá-lo na parede e ele escreve na parede todas as mensagens políticas.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,70198,Into(3),cc
en_pt_br,"He gives them more money for geological data, they come back, they can't tell him where to go into production.","Ele dá a eles mais dinheiro para dados geológico, eles voltam, eles não conseguem dizer a ele onde a produção deveria acontecer.","Ele lhes dá mais dinheiro para obter dados geológicos, eles voltam e não podem lhe dizer onde entrar em produção.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,70283,Into(3),cc
en_pt_br,"That night, I was taken into the emergency room and diagnosed as a type 1 diabetic in full-blown ketoacidosis.","Naquela noite, eu fui levado ao pronto atendimento e diagnosticado com diabetes tipo 1 em completa cetoacidose (acidose no sangue).","Naquela noite, fui levado ao pronto-socorro e diagnosticado como diabético tipo 1 em plena cetoacidose.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,71183,Into(1),cc
en_pt_br,"We decided to instrument not only the car, but also the race car driver, to try to get a glimpse into what was going on in their head as they were doing this.","Decidimos instrumentalizar não apenas o carro, mas também o motorista, para tentar um vislumbre sobre o que estava acontecendo em suas mentes enquanto eles estavam fazendo isso.","Decidimos instrumentar não apenas o carro, mas também o piloto de corrida, para tentar ter uma ideia do que se passava na cabeça deles enquanto faziam isso.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,71378,Into(3),cc
en_pt_br,And here's some music translated into color.,E aqui estão algumas músicas traduzidas em cores.,E aqui está uma música traduzida em cores.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,72036,Into(3),an
en_pt_br,"This is a ship, a liner, clipping through the Indian Ocean.","Este é um navio, um transatlântico, singrando pelo Oceano Índico.","Este é um navio, um transatlântico, atravessando o Oceano Índico.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,72076,Through(2),cc
en_pt_br,"And through campus-level proceedings, Title IX goes so far as to give victims equitable rights during the campus process, which means that victims can represent their own interests during proceedings, rather than relying on educational institutions to do so.","E em processos no campus, o Título IX chega ao ponto de dar às vítimas direitos iguais durante o processo no campus, o que significa que vítimas podem representar seus próprios interesses, em vez de terem que contar com as instituições educacionais para tal.","E, por meio de procedimentos em nível de campus, o Título IX chega a dar às vítimas direitos equitativos durante o processo no campus, o que significa que as vítimas podem representar seus próprios interesses durante os procedimentos, em vez de depender das instituições educacionais para fazê-lo.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,72326,Through(3),cc
en_pt_br,"And we systematically field tested, because in the field testing we learned some important lessons, and we went through many iterations.","E nós fizemos testes de campo sistemáticos porque no teste de campo nós aprendemos algumas lições importantes, e nós repetimos eles muitas vezes.","E fizemos testes de campo sistematicamente, porque nos testes de campo aprendemos algumas lições importantes e passamos por muitas iterações.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,72472,Through(3),cc
en_pt_br,So what we did was that we converted this device into a medical device.,"Então, o que fizemos foi converter este dispositivo num dispositivo médico.","Então, o que fizemos foi converter esse dispositivo em um dispositivo médico.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,72495,Into(3),cc
en_pt_br,"Through this very simple process, we can create an astounding variety of forms.","Através desse processo tão simples, conseguimos criar uma espantosa variedade de formas.","Por meio desse processo muito simples, podemos criar uma variedade surpreendente de formas.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,72725,Through(5),cc
en_pt_br,"And while they were trying to break down the door, I climbed in through the window, and jumped in.","E enquanto tentavam derrubar a porta, eu escalei pela janela e pulei para dentro.","E, enquanto eles tentavam arrombar a porta, eu entrei pela janela e pulei.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,72913,Through(1),cc
en_pt_br,"First of all, I thought, I've got to get her into the house.","Primeiro de tudo, eu pensei, Preciso tê-la dentro de casa.","Em primeiro lugar, pensei: ""Tenho que levá-la para dentro de casa"".",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,73154,Into(1),cc
en_pt_br,"Now, Ron Howard ran into Buzz Aldrin, who was not on the movie, so he had no idea that we were faking any of this footage, and he just responded as he would respond, and I'll run this.","Agora, Ron Howard vai até Buzz Aldrin, que não está no filme, dai ele não tem ideia que nós estamos forjando todas os trechos, ele só reagiu da forma como deveria reagir, e eu apresentarei isto.","Agora, Ron Howard encontrou Buzz Aldrin, que não estava no filme, portanto, ele não tinha ideia de que estávamos falsificando qualquer uma dessas filmagens, e ele apenas respondeu como responderia, e eu vou fazer isso.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,73696,Into(3),cc
en_pt_br,"So this is a case of actually adapting something, or maybe stealing something, and then turning it into a musical notation.","Então esse é um caso de adaptar alguma coisa ou talvez de roubar alguma coisa, e transformá-la em uma notação musical.","Portanto, esse é um caso de adaptação de algo, ou talvez de roubo de algo, e depois de transformá-lo em uma notação musical.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,73787,Into(3),cc
en_pt_br,"So what they're doing, let's see, something like that, so what they're doing is grasping aspects of that movement and they're generating it into a phrase.","Então o que eles estão fazendo, vamos ver, algo assim, então o que eles estão fazendo é absorver os aspectos daquele movimento e o transformando numa frase.","Então, o que eles estão fazendo, vejamos, algo assim, então o que eles estão fazendo é captar aspectos desse movimento e gerá-lo em uma frase.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,73876,Into(3),wl
en_pt_br,You can always fool yourself into seeing a decline if you compare bleeding headlines of the present with rose-tinted images of the past.,Você sempre pode enganar a si mesmo e ver um declínio se comparar as manchetes sangrentas dos dias atuais com as lembranças cor-de-rosa do passado.,Você sempre pode se enganar e ver um declínio se comparar as manchetes sangrentas do presente com as imagens cor-de-rosa do passado.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,73959,Into(3),cc
en_pt_br,"And I hope in some small way, the stories I've been able to tell you will help you get through things.","E espero que de alguma forma, as histórias que pude contar a vocês os ajudem a superar as coisas.","E espero que, de alguma forma, as histórias que pude contar a vocês possam ajudá-los a superar as coisas.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,74302,Through(5),cc
en_pt_br,"And they didn't seem like they were visibly upset or in shock, and so I walked into the building, right into our workroom, and I cried.","E não pareciam visivelmente transtornadas ou em choque. Então entrei no prédio, na nossa sala de trabalho, e chorei.","E eles não pareciam estar visivelmente chateados ou em estado de choque, então entrei no prédio, direto para a nossa sala de trabalho, e chorei.",SRC_TM_DATA/data_2024/en-pt_br-2.tmx,74447,Into(1),cc
en_pt_br,We make our way through the darkness to get to the light at the end.,Fazemos nosso caminho pela escuridão até a luz no final.,Vamos atravessar a escuridão para chegar à luz no final.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,80955,Through(5),cc
en_pt_br,That reaches 21 kilometers into the sky.,Isso atinge 21 quilômetros até o céu.,Ela alcança 21 quilômetros no céu.,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,98716,Into(1),po
