lang_pair,source,reference,gemma:7b,inner_id,produced_from,spatial_sense,error_type,target,bleu_score,meteor_score,bert_score,comet_score,ter_score
en_pt_br,"Now the data is sent to the server in real time, and a heat map is plotted, taking into account all the active devices on the ground.","Os dados são enviados em tempo real e um mapa de calor é impresso, levando em conta todos os dispositivos ativos no chão.","Os dados são enviados para o servidor em tempo real e um mapa de calor é plotado, considerando todos os dispositivos ativos no chão.",11536,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,"Os dados são enviados em tempo real e um mapa de calor é impresso, levando em conta todos os dispositivos ativos no chão.",0.0082180740772656,0.0588235294117647,0.39600104,0.768413066864014,113.04347826087
en_pt_br,"So when you go home and you walk through your front door, take a second and ask yourselves, ""Could I do with a little life editing?","Então quando forem para casa e cruzarem a porta da frente, parem um tempo e se perguntem: ""Será que eu poderia editar um pouco a minha vida?","Quando você chegar em casa e passar pela porta principal, pause por um segundo e peça-se: ""Posso fazer uma edição na minha vida?"".",33604,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),"co, an","Então quando forem para casa e cruzarem a porta da frente, parem um tempo e se perguntem: ""Será que eu poderia editar um pouco a minha vida?",0.0090314141150365,0.0809061488673139,0.4060481,0.591424584388733,100.0
en_pt_br,"And they come in and they go through the process, our process, they build confidence and now they think of themselves differently.","Elas vêm e vão ao longo do processo, nosso processo, constróem confiança e agora pensam sobre elas mesmas de maneira diferente.","Eles entram e passam pelo processo, o nosso processo, e desenvolvem confiança. Agora pensam em si de forma diferente.",64902,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,"Elas vêm e vão ao longo do processo, nosso processo, constróem confiança e agora pensam sobre elas mesmas de maneira diferente.",0.0099702229945444,0.0829875518672199,0.36948803,0.641426146030426,104.761904761905
en_pt_br,"As an accomplished computer user, what Dimitry did was to transfer the gangster capitalism of his hometown onto the Worldwide Web.","Como um hábil usuário de computadores, o que Dimitri fez foi transferir o capital de gangsters de sua cidade natal para a web no mundo inteiro.","Como um usuário de computador bastante qualificado, o que Dimitry fez foi transferir o capitalismo dos gangues de sua cidade natal para a Worldwide Web.",31140,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(3),"wl, ag, un","Como um hábil usuário de computadores, o que Dimitri fez foi transferir o capital de gangsters de sua cidade natal para a web no mundo inteiro.",0.0079249348973766,0.127272727272727,0.41683954,0.772913336753845,100.0
en_pt_br,"All of our feelings of security about those diseases come from models given to us, really, by science filtered through the media.",Todas as nossas sensações de segurança a respeito dessas doenças surgem de modelos que certamente nos são dados pela ciência filtrada pela mídia.,Todo o nosso sentido de segurança em relação às doenças deriva de modelos que nos são dados pela ciência filtrada pela mídia.,18777,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),wl,Todas as nossas sensações de segurança a respeito dessas doenças surgem de modelos que certamente nos são dados pela ciência filtrada pela mídia.,0.0075757312251589,0.0207468879668049,0.39756367,0.705766618251801,100.0
en_pt_br,"And as we have watched women conquer breast cancer through the breast cancer campaign, this is what we need to do now with heart.",E na medida em que assistimos as mulheres combatendo o câncer de mama através das campanhas de combate ao câncer de mama isto é o que precisamos fazer agora em relação ao coração,"E assim que vi as mulheres conquistar o cancro do mama através da campanha contra o cancro do mama, é o que precisamos fazer agora com o coração.",57749,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"gr, ag",E na medida em que assistimos as mulheres combatendo o câncer de mama através das campanhas de combate ao câncer de mama isto é o que precisamos fazer agora em relação ao coração,0.0055508750817355,0.0154798761609907,0.40893388,0.601638317108154,96.969696969697
en_pt_br,"And they do it secretly through misinformation and ambiguities and irrelevancies, trying to cause everyone to think more deeply.","E ele faz isso em segredo através de informações incorretas e ambiguidades e irrelevâncias, tentando fazer com que todos pensem mais.","Eles o fazem secretamente por meio de misinformation e ambiguidades e irrelevâncias, tentando fazer com que todos pensem mais profundamente.",18009,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),un,"E ele faz isso em segredo através de informações incorretas e ambiguidades e irrelevâncias, tentando fazer com que todos pensem mais.",0.0098759133441149,0.043859649122807,0.3915861,0.698734939098358,100.0
en_pt_br,"I was visiting a cousin of mine in an old age home, and I spied a very shaky old man making his way across the room on a walker.","Visitava um primo meu em um retiro para idosos, e espiei um velho bem trêmulo atravessando a sala em um andador.",Visitei um primo meu num lar dos idosos e vi um velho muito instável a caminhar pela sala com uma andador.,63498,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),wl,"Visitava um primo meu em um retiro para idosos, e espiei um velho bem trêmulo atravessando a sala em um andador.",0.0079390871475434,0.0630252100840336,0.3675665,0.590278089046478,138.095238095238
en_pt_br,"And no, I don't know how it works into the whole puzzling scheme of things, but obviously I know a coded message when I see one.","E não, eu não sei como funciona no grande e estarrecedor esquema das coisas, mas obviamente, eu reconheço uma mensagem codificada quando eu vejo uma.","E não, não tenho como saber como funciona no meio do mistério do mundo, mas, obviusamente, sei um código quando o vejo.",69221,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ad, in, co","E não, eu não sei como funciona no grande e estarrecedor esquema das coisas, mas obviamente, eu reconheço uma mensagem codificada quando eu vejo uma.",0.0088308953009281,0.0687285223367697,0.36882257,0.666328310966492,104.0
en_pt_br,"And if we can translate that into our built environment, then there's some exciting potential for the way that we build things.","E se pudermos traduzi-los em nosso ambiente de construção, teremos um potencial interessante para o modo como nós construímos.","Se pudermos traduzir isso para o ambiente construído nosso, então há um potencial emocionante no como construimos coisas.",30147,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),gr,"E se pudermos traduzi-los em nosso ambiente de construção, teremos um potencial interessante para o modo como nós construímos.",0.0090091134743073,0.0467289719626168,0.39557615,0.737991988658905,115.789473684211
en_pt_br,These people who went through the process and touched the snake ended up having less anxiety about other things in their lives.,"essas pessoas que passavam pelo processo e tocavam na cobra acabavam por ter menos ansiedade sobre outras coisas em suas vidas. Elas tentaram muito, perseveraram,",As pessoas que foram através do processo e tocaram a cobra acabaram tendo menos ansiedade sobre outras coisas na vida.,64895,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ie,"essas pessoas que passavam pelo processo e tocavam na cobra acabavam por ter menos ansiedade sobre outras coisas em suas vidas. Elas tentaram muito, perseveraram,",0.0066640493463231,0.0181818181818181,0.39857307,0.637598991394043,100.0
en_pt_br,"And you can see at the top of the screen, there's a centipede scrolling across your computer when you get infected by this one.","Vocês podem ver no alto da tela, uma centopéia andando pelo computador quando vocês são infectados por ela.","No topo da tela, você pode ver uma centufóida passando pela sua computadoras quando infectado por essa.",26844,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),"in, ag, an","Vocês podem ver no alto da tela, uma centopéia andando pelo computador quando vocês são infectados por ela.",0.0083010954628225,0.0483091787439613,0.39162856,0.597156465053558,133.333333333333
en_pt_br,"It's this combination of liquid metal, molten salt and high temperature that allows us to send high current through this thing.","É está combinação de metal líquido, sal derretido e alta temperatura que nos permite mandar alta corrente por esta coisa.","A combinação de metal líquido, sal derretido e alta temperatura permite enviar alto corrente através deste objeto.",58656,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),ag,"É está combinação de metal líquido, sal derretido e alta temperatura que nos permite mandar alta corrente por esta coisa.",0.0104144190919865,0.09009009009009,0.43264484,0.749830901622772,105.0
en_pt_br,There are going to be times when someone makes one expression while masking another that just kind of leaks through in a flash.,em que alguém faz uma expressão enquanto esconde outra que vaza por um instante.,Tem tempos em que alguém faz uma expressão enquanto mascarra outra que simplesmente se esticou para o exterior num instantâneo.,35094,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"wt, wl, in, sp",em que alguém faz uma expressão enquanto esconde outra que vaza por um instante.,0.0079132472714226,0.117924528301887,0.36205432,0.641295909881592,164.285714285714
en_pt_br,And I am here to tell you that the women of GirlTrek are walking through the streets with a light that cannot be extinguished.,Estou aqui para dizer que as mulheres da GirlTrek estão caminhando pelas ruas com uma luz que não pode ser extinta.,As mulheres do GirlTrek caminham pelas ruas com uma luz que nenhuma extinguishing pode apagar.,65055,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(2),"om, in, wt",Estou aqui para dizer que as mulheres da GirlTrek estão caminhando pelas ruas com uma luz que não pode ser extinta.,0.0086406097399977,0.0446428571428571,0.39667526,0.745652854442596,109.52380952381
en_pt_br,"I'd like to take you on a journey into the sea, looking at it from the perspective of its smallest inhabitants: the microbes.","Eu gostaria de levá-los em uma jornada pelo mar, olhando pela perspectiva de seus menores habitantes: os micróbios.","Gostaria de levar você em uma jornada para o fundo do mar, observando-o pela perspetiva de seus menores habitantes: os microrganismos.",65421,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),po,"Eu gostaria de levá-los em uma jornada pelo mar, olhando pela perspectiva de seus menores habitantes: os micróbios.",0.0091866722624121,0.0694444444444444,0.46466756,0.755520582199097,127.777777777778
en_pt_br,"They produce six different types of silk, which is spun together into a fiber, tougher than any fiber humans have ever made.","Elas produzem seis deferentes tipos de seda, que são fiadas juntas em uma fibra, mais resistente do que qualquer fibra que já tenha sido produzida pelo homem.","Eles produzem seis tipos diferentes de seda, que são entrelaçados em um fio, mais resistente do que qualquer fio já feito pela humanidade.",10117,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ag,"Elas produzem seis deferentes tipos de seda, que são fiadas juntas em uma fibra, mais resistente do que qualquer fibra que já tenha sido produzida pelo homem.",0.0081629281806787,0.0677966101694915,0.3433697,0.704626619815826,100.0
en_pt_br,"So this is a case of actually adapting something, or maybe stealing something, and then turning it into a musical notation.","Então esse é um caso de adaptar alguma coisa ou talvez de roubar alguma coisa, e transformá-la em uma notação musical.",Este é um caso de realmente adaptar ou roubar algo e depois torná-lo numa notação musical.,73787,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,"Então esse é um caso de adaptar alguma coisa ou talvez de roubar alguma coisa, e transformá-la em uma notação musical.",0.0104144190919865,0.0649350649350649,0.40083468,0.769761741161346,100.0
en_pt_br,"This goes into the more sophisticated part of our process, and the really hard work, multi-step separation process begins.","Isso vai para a parte mais sofisticada de nosso processo, e a parte realmente difícil, o processo de separação em etapas, começa.","Isso entra para a parte mais sophistication do nosso processo e o trabalho realmente difícil, o processo de separação multiestágio começa.",33823,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,"Isso vai para a parte mais sofisticada de nosso processo, e a parte realmente difícil, o processo de separação em etapas, começa.",0.009532598193695,0.078125,0.42079416,0.726244211196899,100.0
en_pt_br,"But the under-underdog hangs tough, and 22 miles into a 26-mile race, there is Derartu Tulu, up there with the lead pack.","Mas a ""sub-azarão"" aguenta firme. E depois de 35 km dos quase 42 km, lá está Derartu Tulu junto com a linha de frente.","Mas o sub-underdog resiste, e a 22 milha de uma corrida de 26 milhas, está Derartu Tulu, junto com o grupo de líder.",9420,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"un, ag, wl","Mas a ""sub-azarão"" aguenta firme. E depois de 35 km dos quase 42 km, lá está Derartu Tulu junto com a linha de frente.",0.0172154544153209,0.129616724738676,0.51024544,0.498839884996414,95.8333333333333
en_pt_br,And you might think that that was incredibly stupid of our ancestors to be plugging things into a light socket like this.,E podemos pensar que era muita estupidez de nossos ancestrais ligar coisas a bocais assim.,Você pode pensar que foi muito estúpido os nossos ancestros conectarem coisas ao tomador de luz assim.,7154,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"gr, in, wl",E podemos pensar que era muita estupidez de nossos ancestrais ligar coisas a bocais assim.,0.0098493494688887,0.059880239520958,0.37821075,0.557667851448059,140.0
en_pt_br,"One day my wife came home from work and summoned the courage, through a lot of tears, to have a very honest conversation.","Um dia minha esposa chegou do trabalho e juntou coragem, em meio a várias lágrimas, para ter uma conversa muito honesta.","Um dia, a minha mulher voltou para casa do trabalho e chamou o coraje, passando muitas lágrimas, para ter uma conversa muito honesta.",6777,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"wl, in, ws","Um dia minha esposa chegou do trabalho e juntou coragem, em meio a várias lágrimas, para ter uma conversa muito honesta.",0.0102754745807671,0.103305785123967,0.34486565,0.782098591327667,104.761904761905
en_pt_br,"They toiled with rolled-up sleeves, with their hands deep in debt, they plowed ahead, growing their dreams into reality.","Eles labutaram de mangas arregaçadas, afundados em dívidas, eles seguiram em frente, tornando seus sonhos realidade.","Eles trabalhavam com mangas enrolhadas, mãos encalhadas em dívidas, e avançavam, cultivando os seus sonhos na realidade.",33512,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"in, an","Eles labutaram de mangas arregaçadas, afundados em dívidas, eles seguiram em frente, tornando seus sonhos realidade.",0.0117129164665507,0.0985221674876847,0.47013643,0.575643181800842,118.75
en_pt_br,A few years back a group of researchers at University College London brought a bunch of memory champions into the lab.,"Alguns anos atrás, um grupo de pesquisadores da University College, em Londres, trouxeram para o laboratório vários campeões da memória.","Um tempo atrás, um grupo de pesquisadores da Universidade College London levou vários campeões de memória para o laboratório.",63731,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),gr,"Alguns anos atrás, um grupo de pesquisadores da University College, em Londres, trouxeram para o laboratório vários campeões da memória.",0.0185648995666563,0.107376283846872,0.37413839,0.776521921157837,100.0
en_pt_br,So we started thinking: what if the robot could leave the garden and go out into some other interesting environment?,Aí começamos a pensar: e se o robô pudesse deixar o jardim e ir para outros ambientes interessantes?,Assim começamos a pensar: o robot poderia abandonar o jardim e ir para algum outro ambiente interessante?,66101,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"om, wt, un",Aí começamos a pensar: e se o robô pudesse deixar o jardim e ir para outros ambientes interessantes?,0.0103312080122204,0.0495049504950495,0.44530195,0.813901305198669,111.111111111111
en_pt_br,"If I push even harder, I'll go through the bone structure, especially close to the ear where the bone is very soft.","Se pressiono mais ainda, vou através da estrutura óssea, especialmente perto do ouvido onde o osso é esponjoso.","Se pressionar ainda mais, vou passar pela estrutura dos ossos, especialmente perto do ouvido onde o osso é muito macio.",8151,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),sp,"Se pressiono mais ainda, vou através da estrutura óssea, especialmente perto do ouvido onde o osso é esponjoso.",0.009562406574442,0.0697674418604651,0.30757016,0.712532699108124,122.222222222222
en_pt_br,"It's very much like they brought into this world the reflex that orients them to people, but it has no traction.","É como se eles tivessem vindo ao mundo com o reflexo ocular que os orientam para as pessoas, mas sem nenhuma tração.","É muito semelhante a quem traziu para este mundo o reflexo que os orienta para as pessoas, mas não tem impacto.",68258,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"an, in, wl","É como se eles tivessem vindo ao mundo com o reflexo ocular que os orientam para as pessoas, mas sem nenhuma tração.",0.0094104899579516,0.0416666666666666,0.37004292,0.572959065437317,100.0
en_pt_br,"If we could get evolution into the material world, then I propose we should have a general theory of evolution.","Se pudessemos trazer a evolução para o mundo material, então eu proponho que deveriamos ter uma teoria geral da evolução.","Se conseguíssemos obter a evolução para o mundo material, então proponho que tenhamos uma teoria geral da evolução.",30564,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,"Se pudessemos trazer a evolução para o mundo material, então eu proponho que deveriamos ter uma teoria geral da evolução.",0.0122859460747056,0.0909090909090909,0.380292,0.704245030879974,100.0
en_pt_br,"With every handful of the powder they throw into the air, their white saris slowly start to suffuse with color.","Com cada punhado de pó que jogam para o ar, seus saris brancos aos poucos começam a se cobrir de cores.","Com cada pitting da poeira que lançam para o ar, os seus saris brancos começam a tomar cor.",10738,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"ha, om","Com cada punhado de pó que jogam para o ar, seus saris brancos aos poucos começam a se cobrir de cores.",0.0109252972625536,0.0655021834061135,0.34805486,0.632188677787781,100.0
en_pt_br,Radiologists classify breast density into four categories based on the appearance of the tissue on a mammogram.,Os radiologistas classificam a densidade do seio em quatro categorias baseadas na aparência do tecido na mamografia.,Os radiologistas classificam a densidade do mama em quatro categorias com base na aparência do tecido num mamograma.,6624,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ag,Os radiologistas classificam a densidade do seio em quatro categorias baseadas na aparência do tecido na mamografia.,0.0128461897267677,0.0555555555555555,0.46089673,0.798931181430817,100.0
en_pt_br,"If you actually look at a great business, you'll nearly always see all of these three things coming into play.","Se realmente está procurando um grande negócio, você verá quase sempre esses três aspectos em jogo.","Se você realmente olhar para um grande negócio, quase sempre verá esses três elementos funcionando juntos.",63056,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),an,"Se realmente está procurando um grande negócio, você verá quase sempre esses três aspectos em jogo.",0.0098493494688887,0.054054054054054,0.352436,0.669776022434235,125.0
en_pt_br,"He gives them more money for geological data, they come back, they can't tell him where to go into production.","Ele dá a eles mais dinheiro para dados geológico, eles voltam, eles não conseguem dizer a ele onde a produção deveria acontecer.","Ele lhes dá mais dinheiro por dados geológicos, eles voltam, não podem dizer onde ele deve entrar em produção.",70283,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),po,"Ele dá a eles mais dinheiro para dados geológico, eles voltam, eles não conseguem dizer a ele onde a produção deveria acontecer.",0.0099894009949495,0.0602409638554216,0.4074596,0.560321271419525,100.0
en_pt_br,"That night, I was taken into the emergency room and diagnosed as a type 1 diabetic in full-blown ketoacidosis.","Naquela noite, eu fui levado ao pronto atendimento e diagnosticado com diabetes tipo 1 em completa cetoacidose (acidose no sangue).",Que noite fui internado para o emergência e diagnosticado como diabético de tipo 1 com cetoacidose avançada.,71183,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"wl, co, ag","Naquela noite, eu fui levado ao pronto atendimento e diagnosticado com diabetes tipo 1 em completa cetoacidose (acidose no sangue).",0.0104212399509893,0.0843881856540084,0.49263176,0.742335736751556,100.0
en_pt_br,I believe that human beings have the power to turn situations of poverty into those of wealth and prosperity.,Acredito que os seres humanos têm o poder de transformar situações de pobreza em riqueza e prosperidade.,Eu acredito que os seres humanos têm o poder de transformar situações de pobreza em situações de riqueza e prosperidade.,33496,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,Acredito que os seres humanos têm o poder de transformar situações de pobreza em riqueza e prosperidade.,0.0096299436141881,0.0274725274725274,0.4437356,0.777314007282257,111.764705882353
en_pt_br,"Even Goldman Sachs once used to serve clients, before it turned into an institution that serves only itself.","Mesmo o Goldman Sachs já foi utilizado para servir seus clientes, antes de se tornar uma instituição que serve apenas a si mesmo.","Mesmo o Goldman Sachs já servia clientes, antes de se tornar uma instituição que serve apenas a si própria.",6334,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wt,"Mesmo o Goldman Sachs já foi utilizado para servir seus clientes, antes de se tornar uma instituição que serve apenas a si mesmo.",0.0199430980670389,0.208616780045351,0.41868293,0.790775239467621,91.304347826087
en_pt_br,"Through inspired local leadership, they launched a peaceful resistance campaign to stop that from happening.","Através de uma inspirada liderança local, eles lançaram uma campanha de resistência pacífica para impedir que isto acontecesse.","Através de líderes locais inspirados, lançaram uma campanha de resistência pacífica para evitar que acontecer.",30076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),wt,"Através de uma inspirada liderança local, eles lançaram uma campanha de resistência pacífica para impedir que isto acontecesse.",0.0126894576687633,0.0761421319796954,0.4114128,0.798433184623718,100.0
en_pt_br,"Through that and through human rights groups, we were brought together with several other victims' families.","Através disto e através dos grupos de direitos humanos, nós nos juntamos com muitas outras famílias de vítimas.","Por meio de eles e de grupos de direitos humanos, fomos trazidos para junto com outras famílias de vítimas.",19527,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"om, ad, an","Através disto e através dos grupos de direitos humanos, nós nos juntamos com muitas outras famílias de vítimas.",0.0114881776320884,0.050251256281407,0.3843615,0.749721884727478,100.0
en_pt_br,"Our actions change the environment, or context, and these changes are then fed back into the decision loop.","Nossas ações modificam o ambiente, ou o contexto, e estas mudanças, por sua vez, retroalimentam a alça de decisão.","As nossas ações mudam o ambiente ou o contexto, e essas mudanças são então retroalimentadas para o ciclo de decisão.",233,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),po,"Nossas ações modificam o ambiente, ou o contexto, e estas mudanças, por sua vez, retroalimentam a alça de decisão.",0.0104212399509893,0.0632911392405063,0.41878834,0.786332547664642,100.0
en_pt_br,"So the light bulb laid down the heavy infrastructure, and then home appliances started coming into being.","Então a lâmpada construiu a pesada infraestrutura, e os eletrodomésticos começaram a existir.",A lâmpada deu porparr o infraestrutura pesado e então apareceram os aparelhos de cozinha.,7107,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"om, in","Então a lâmpada construiu a pesada infraestrutura, e os eletrodomésticos começaram a existir.",0.0121090130264418,0.0649350649350649,0.39412782,0.597236514091492,130.769230769231
en_pt_br,"And I hope in some small way, the stories I've been able to tell you will help you get through things.","E espero que de alguma forma, as histórias que pude contar a vocês os ajudem a superar as coisas.","Espero que, de alguma forma, as histórias que pude contar possam ajudar você a superar os desafios.",74302,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,"E espero que de alguma forma, as histórias que pude contar a vocês os ajudem a superar as coisas.",0.0094104899579516,0.0469483568075117,0.3673632,0.688799262046814,110.526315789474
en_pt_br,"So it transformed a linear process into a closed-loop model, and it created more value in the process.","Então se transformou de um processo linear para um modelo de circuíto fechado, e criou-se mais valor no processo.","Assim, ele transformou um processo linear num modelo fechado e criou mais valor no processo.",10171,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"an, gr","Então se transformou de um processo linear para um modelo de circuíto fechado, e criou-se mais valor no processo.",0.0120556139900736,0.0956937799043062,0.47646156,0.816116034984589,100.0
en_pt_br,And what we found is that we got into a positive cycle in which one breakthrough facilitated another.,E o que nós encontramos é que nós entramos em um ciclo positivo em que um avanço facilita outro.,E o que encontramos foi que chegamos a um ciclo positivo no qual um avanço facilitou outro.,10148,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,E o que nós encontramos é que nós entramos em um ciclo positivo em que um avanço facilita outro.,0.009660367388621,0.0251256281407035,0.40569562,0.779647827148438,100.0
en_pt_br,"So through some of the hottest topics on microblogging, we can see what young people care most about.","Então através dos tópicos mais comentados nos microblogs, podemos ver com o que se preocupam os jovens.","Através de alguns dos temas mais quentes no microblogging, podemos ver o que os jovens mais preocupam-se.",33253,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"ie, co","Então através dos tópicos mais comentados nos microblogs, podemos ver com o que se preocupam os jovens.",0.0114519974630675,0.133798720186155,0.41149357,0.704088449478149,105.882352941176
en_pt_br,"And that could be translated into ""mey meen,"" which is the old Dravidian name for the planet Saturn.","E ele poderia ser traduzido como ""mey meen"" que é o antigo nome dravídico para o planeta Saturno.","E isso poderia ser traduzido para ""mey meen,"" que é o nome dravídico antigo para o planeta Saturno.",25149,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,"E ele poderia ser traduzido como ""mey meen"" que é o antigo nome dravídico para o planeta Saturno.",0.0488532664421192,0.211374407582938,0.4610908,0.757115185260773,94.4444444444444
en_pt_br,"A few weeks later, you have your engineered organ that we're able to implant back into the patient.","Poucas semanas depois, você tem seu órgão artificial que nós somos capazes de implantar de volta no paciente.","Um alguns semanas depois, você possui o órgão engenheiro que podemos implantar de volta no paciente.",12724,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"gr, co, wl","Poucas semanas depois, você tem seu órgão artificial que nós somos capazes de implantar de volta no paciente.",0.0108627216157277,0.0497512437810945,0.36522338,0.713212788105011,100.0
en_pt_br,"When the wind is blowing, any excess energy coming from the windmill is diverted into the battery.",(Risadas.) Quando o vento está soprando qualquer excesso de energia vindo do moinho de vento é direcionado para a bateria.,"Quando o vento está a sopra, a energia excedente proveniente da turbina é redirecionada para a bateria.",19281,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),wt,(Risadas.) Quando o vento está soprando qualquer excesso de energia vindo do moinho de vento é direcionado para a bateria.,0.0078264213621803,0.0425531914893617,0.38199106,0.718462824821472,100.0
en_pt_br,"And while they were trying to break down the door, I climbed in through the window, and jumped in.","E enquanto tentavam derrubar a porta, eu escalei pela janela e pulei para dentro.","Enquanto eles tentavam quebrar a porta, eu escalaste pela janela e pouse dentro.",72913,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),"ag, in","E enquanto tentavam derrubar a porta, eu escalei pela janela e pulei para dentro.",0.0103312080122204,0.0602409638554216,0.36089703,0.729283273220062,135.714285714286
en_pt_br,What is interesting today is that real time control systems are starting to enter into our lives.,O interessante hoje é que sistemas de controle em tempo real estão começando a invadir nossas vidas.,O que é interessante hoje é que os sistemas de controle em tempo real estão começando a entrar na nossa vida.,19711,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,O interessante hoje é que sistemas de controle em tempo real estão começando a invadir nossas vidas.,0.0128461897267677,0.0833333333333333,0.37806627,0.821428656578064,100.0
en_pt_br,"I won't go into the intrascatter that's in the subtests, but they still had a neurologic issue.","Eu não irei para os sub testes, mas eles ainda tinham um problema neurológico.","Não irei entrar no intrascatter presente nos subtests, mas ainda havia um problema neurológico.",25820,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ag, in","Eu não irei para os sub testes, mas eles ainda tinham um problema neurológico.",0.0108627216157277,0.0606060606060606,0.4720889,0.524651825428009,121.428571428571
en_pt_br,What happens when you have your wok cut in half is the oil goes down into the fire and whoosh!,O que acontece quando você corta seu tacho ao meio é que o óleo vai para o fogo e vuff!!,"Quando o wok é cortado pela metade, o óleo cai para o fogo e whoosh!",25520,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"om, po",O que acontece quando você corta seu tacho ao meio é que o óleo vai para o fogo e vuff!!,0.008709645150228,0.0228310502283105,0.4630544,0.519609034061432,100.0
en_pt_br,And we're going to continue being clueless going into this very difficult future that we face.,E vamos continuar completamente cegos para enfrentar este futuro muito difícil que enfrentamos.,Estamos para continuar a ser cegos para o futuro muito difícil que facemos.,29796,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),"co, wl, in",E vamos continuar completamente cegos para enfrentar este futuro muito difícil que enfrentamos.,0.010802314890908,0.0347222222222222,0.35484698,0.711524665355682,123.076923076923
en_pt_br,"And I was thinking, how many terrorists could I possibly play before turning into one myself?","E eu pensava, quantos papéis de terrorista devo fazer antes de me tornar um?",Meu pensamento era: quantos terroristas posso jogar até me tornar um deles?,32536,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,"E eu pensava, quantos papéis de terrorista devo fazer antes de me tornar um?",0.0128461897267677,0.0617283950617284,0.34674844,0.6361203789711,114.285714285714
en_pt_br,"Here's somebody, what they did as they went through cognitive training at ages seven and 11.","Aqui alguém, o que ele fez quando passou pelo treinamento cognitivo nas idades de sete e 11 anos.","Aqui está alguém, o que eles fazeram enquanto estavam em treinamento cognitivo aos sete e 11 anos.",25817,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),in,"Aqui alguém, o que ele fez quando passou pelo treinamento cognitivo nas idades de sete e 11 anos.",0.0127137584757379,0.0753768844221105,0.34612417,0.629496037960053,100.0
