lang_pair,source,reference,mistral,inner_id,produced_from,spatial_sense,error_type,bleu_score,meteor_score,bert_score,comet_score,ter_score
en_pt_br,"They toiled with rolled-up sleeves, with their hands deep in debt, they plowed ahead, growing their dreams into reality.","Eles labutaram de mangas arregaçadas, afundados em dívidas, eles seguiram em frente, tornando seus sonhos realidade.","Trabalharam com mangas enroladas, suas mãos immersas em dívidas, eles avançaram, crescendo seus sonhos na realidade.",33512,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, an, ie",0.1753767087464739,0.4791322314049587,0.94174016,0.7436620593070984,75.0
en_pt_br,A few years back a group of researchers at University College London brought a bunch of memory champions into the lab.,"Alguns anos atrás, um grupo de pesquisadores da University College, em Londres, trouxeram para o laboratório vários campeões da memória.","Há poucos anos, um grupo de pesquisadores da University College London trouxe uma turma de campeões da memória para o laboratório.",63731,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,0.4084706384671328,0.6276150627615061,0.9796276,0.9140390157699584,65.0
en_pt_br,So we started thinking: what if the robot could leave the garden and go out into some other interesting environment?,Aí começamos a pensar: e se o robô pudesse deixar o jardim e ir para outros ambientes interessantes?,Então começamos a pensar: o que aconteceria se o robô pudesse sair do jardim e ir para algum outro ambiente interessante?,66101,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,0.1007576549296,0.5878892733564014,0.83301055,0.5560151934623718,277.77777777777777
en_pt_br,"If I push even harder, I'll go through the bone structure, especially close to the ear where the bone is very soft.","Se pressiono mais ainda, vou através da estrutura óssea, especialmente perto do ouvido onde o osso é esponjoso.","Se empurro mais forte, passarei pelas estruturas ossíferas, especialmente perto do ouvo, onde a osse é muito macio.",8151,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),"sp, in",0.1359663438728988,0.3785593983784419,0.97568214,0.7940866351127625,66.66666666666666
en_pt_br,"It's very much like they brought into this world the reflex that orients them to people, but it has no traction.","É como se eles tivessem vindo ao mundo com o reflexo ocular que os orientam para as pessoas, mas sem nenhuma tração.","É muito semelhante que os trazeram para este mundo um reflexo que os orienta pelas pessoas, mas ele não tem tração.",68258,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"an, gr, ws",0.0645848787429664,0.4536901785051125,0.9793509,0.5961433053016663,68.18181818181817
en_pt_br,"If we could get evolution into the material world, then I propose we should have a general theory of evolution.","Se pudessemos trazer a evolução para o mundo material, então eu proponho que deveriamos ter uma teoria geral da evolução.","Se pudessemos introduzir a evolução no mundo material, proposo que devemos ter uma teoria geral de evolução.",30564,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,0.2093453187405687,0.619768644785103,0.9453577,0.904397428035736,40.0
en_pt_br,"With every handful of the powder they throw into the air, their white saris slowly start to suffuse with color.","Com cada punhado de pó que jogam para o ar, seus saris brancos aos poucos começam a se cobrir de cores.","Com cada pochetada da pó quer eles jogam no ar, lentamente as suas saris brancas começam a se enverdar de cor.",10738,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, gr, po, ag, wl",0.0689382663345806,0.4444444444444444,0.9597759,0.7353509068489075,61.90476190476191
en_pt_br,Radiologists classify breast density into four categories based on the appearance of the tissue on a mammogram.,Os radiologistas classificam a densidade do seio em quatro categorias baseadas na aparência do tecido na mamografia.,Radiologistas classificam a densidade mamária em quatro categorias baseado na aparência do tecido em um mastografia: 1.,6624,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"gr, ad",0.2398771755700948,0.6215469613259669,0.9786868,0.8077130913734436,47.05882352941176
en_pt_br,"If you actually look at a great business, you'll nearly always see all of these three things coming into play.","Se realmente está procurando um grande negócio, você verá quase sempre esses três aspectos em jogo.","Se verdadeiramente o esperas por um negócio excelente, você verá esses três elementos em ação quase sempre: 1.",63056,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ie, ad",0.0760311326376294,0.5585913782635095,0.9689389,0.6888426542282104,75.0
en_pt_br,"He gives them more money for geological data, they come back, they can't tell him where to go into production.","Ele dá a eles mais dinheiro para dados geológico, eles voltam, eles não conseguem dizer a ele onde a produção deveria acontecer.","Ele os paga mais dinheiro para dados geológicos, eles voltam, não podem contar-lhe onde produzir.",70283,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,0.2017112660630886,0.4932183992013053,0.97221214,0.72577303647995,59.09090909090909
en_pt_br,"That night, I was taken into the emergency room and diagnosed as a type 1 diabetic in full-blown ketoacidosis.","Naquela noite, eu fui levado ao pronto atendimento e diagnosticado com diabetes tipo 1 em completa cetoacidose (acidose no sangue).","Nessa noite, fui levado para o quadro de emergência e diagnosticado com diabetes tipo 1 em estado grave de ketoacidose.",71183,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"wl, in",0.2952824241572386,0.4948646125116713,0.97643363,0.8682350516319275,60.0
en_pt_br,I believe that human beings have the power to turn situations of poverty into those of wealth and prosperity.,Acredito que os seres humanos têm o poder de transformar situações de pobreza em riqueza e prosperidade.,Creio que as pessoas humanas têm o poder de transformar situações de pobreza em aquelas de riqueza e prosperidade.,33496,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, an",0.5374512308135861,0.7211538461538461,0.99080735,0.919085681438446,35.294117647058826
en_pt_br,"Even Goldman Sachs once used to serve clients, before it turned into an institution that serves only itself.","Mesmo o Goldman Sachs já foi utilizado para servir seus clientes, antes de se tornar uma instituição que serve apenas a si mesmo.","Antigamente, mesmo Goldman Sachs servia clientes, antes de se transformar em uma instituição que serve apenas a si mesma.",6334,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),gr,0.4086580971499146,0.6378890435222672,0.967,0.9017969965934752,47.82608695652174
en_pt_br,"Through inspired local leadership, they launched a peaceful resistance campaign to stop that from happening.","Através de uma inspirada liderança local, eles lançaram uma campanha de resistência pacífica para impedir que isto acontecesse.","Por liderança inspirada local, lançaram uma campanha de resistência pacificamente conduzida para impedi-lo de acontecer.",30076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),an,0.2361774193184319,0.4806472081218274,0.980812,0.8634613156318665,61.11111111111112
en_pt_br,"Through that and through human rights groups, we were brought together with several other victims' families.","Através disto e através dos grupos de direitos humanos, nós nos juntamos com muitas outras famílias de vítimas.","Por essas e pelos grupos de direitos humanos, nos reunimos com várias outras famílias de vítimas.",19527,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),po,0.3842138674057352,0.6378877532723687,0.9798333,0.7359122633934021,38.88888888888889
en_pt_br,"Our actions change the environment, or context, and these changes are then fed back into the decision loop.","Nossas ações modificam o ambiente, ou o contexto, e estas mudanças, por sua vez, retroalimentam a alça de decisão.","Ações nossas alteram o ambiente, ou contexto, e esses alterações são depois retornadas ao laço de tomada de decisões.",233,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"gr, ag, ie",0.1520532588630813,0.2310924369747899,0.95714194,0.8637867569923401,68.42105263157895
en_pt_br,"So the light bulb laid down the heavy infrastructure, and then home appliances started coming into being.","Então a lâmpada construiu a pesada infraestrutura, e os eletrodomésticos começaram a existir.","Assim, a lâmpada colocou a infraestrutura pesada em lugar, e então começaram a emergir as ferrocosas.",7107,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"co, in",0.0423771319975278,0.5769024364065686,0.93427134,0.624531090259552,76.92307692307693
en_pt_br,"And I hope in some small way, the stories I've been able to tell you will help you get through things.","E espero que de alguma forma, as histórias que pude contar a vocês os ajudem a superar as coisas.","E eu espero, em alguma pequena maneira, que as histórias que fui capaz de contar-lhe ajudem a te passar por algumas coisas.",74302,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"an, gr",0.0643317542277626,0.4692252391749157,0.9772334,0.8126229643821716,78.94736842105263
en_pt_br,"So it transformed a linear process into a closed-loop model, and it created more value in the process.","Então se transformou de um processo linear para um modelo de circuíto fechado, e criou-se mais valor no processo.","Transformou-se em um modelo de laço fechado um processo linear, e criou mais valor no mesmo.",10171,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,0.117537129749984,0.5238258582740188,0.98103607,0.8169074654579163,63.1578947368421
en_pt_br,And what we found is that we got into a positive cycle in which one breakthrough facilitated another.,E o que nós encontramos é que nós entramos em um ciclo positivo em que um avanço facilita outro.,E o que encontremos é que entramos em um ciclo positivo em que uma quebra-ponto facilitou outra.,10148,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wt, in",0.3956955501579097,0.6242902396748551,0.95724225,0.7852759957313538,36.84210526315789
en_pt_br,"So through some of the hottest topics on microblogging, we can see what young people care most about.","Então através dos tópicos mais comentados nos microblogs, podemos ver com o que se preocupam os jovens.","Por meio de algumas das temas mais quentes no microblogging, podemos ver o que os jovens se preocupam mais.",33253,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"ag, gr",0.0786632387311625,0.6437993096646943,0.9829495,0.8842524290084839,76.47058823529412
en_pt_br,"And that could be translated into ""mey meen,"" which is the old Dravidian name for the planet Saturn.","E ele poderia ser traduzido como ""mey meen"" que é o antigo nome dravídico para o planeta Saturno.","Isso podia se traduzir em ' Mey Meen', que é o nome antigo Drávido para o planeta Saturno.",25149,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"gr, in",0.2404315522172745,0.550760582010582,0.9728125,0.8146265149116516,55.55555555555556
en_pt_br,"A few weeks later, you have your engineered organ that we're able to implant back into the patient.","Poucas semanas depois, você tem seu órgão artificial que nós somos capazes de implantar de volta no paciente.","Após alguns semanas, temos o teu órgão engineerizado que podemos reinserir novamente no paciente.",12724,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, wl",0.0585986662176361,0.2920658059142024,0.96142167,0.7694065570831299,77.77777777777779
en_pt_br,"When the wind is blowing, any excess energy coming from the windmill is diverted into the battery.",(Risadas.) Quando o vento está soprando qualquer excesso de energia vindo do moinho de vento é direcionado para a bateria.,"Quando o vento sopra, qualquer energia innecessária proveniente do pelotão eo é redirecionado para a bateria.",19281,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, wl",0.1559994228869952,0.4095147276965459,0.95259315,0.6467451453208923,55.00000000000001
en_pt_br,"And while they were trying to break down the door, I climbed in through the window, and jumped in.","E enquanto tentavam derrubar a porta, eu escalei pela janela e pulei para dentro.","Enquanto eles tentavam quebrar a porta, eu subi pela janela e me pus:",72913,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),"om, ad",0.23014755887081,0.5411910862644614,0.96037376,0.7415000200271606,50.0
en_pt_br,What is interesting today is that real time control systems are starting to enter into our lives.,O interessante hoje é que sistemas de controle em tempo real estão começando a invadir nossas vidas.,O que é interessante hoje é que sistemas de controle em tempo real começam a entrar em nossas vidas.,19711,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.5468017145144113,0.7978021978021979,0.9819267,0.9300012588500975,35.294117647058826
en_pt_br,"I won't go into the intrascatter that's in the subtests, but they still had a neurologic issue.","Eu não irei para os sub testes, mas eles ainda tinham um problema neurológico.","Não irá entrar no detalhe intrascat de las pruebas subssecuentes, mas ainda tiveram uma questão neurológica.",25820,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wt, in",0.0271663837235791,0.2296296296296296,0.9222915,0.528913140296936,107.14285714285714
en_pt_br,What happens when you have your wok cut in half is the oil goes down into the fire and whoosh!,O que acontece quando você corta seu tacho ao meio é que o óleo vai para o fogo e vuff!!,"Quando se corta a sua wok em meio, o óleo desce para baixo no fogo e pfft! Nota: ""pfft!"" significa uma explosão ou um som rápido de ar saíindo.",25520,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"om, in",0.0188897963468497,0.2715811965811966,0.942396,0.5793812274932861,130.0
en_pt_br,And we're going to continue being clueless going into this very difficult future that we face.,E vamos continuar completamente cegos para enfrentar este futuro muito difícil que enfrentamos.,E continuaremos sendo desconhecedores ao enfrentar esta difícil futura que nos espera.,29796,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),"wl, in",0.0215132444663655,0.1798561151079136,0.95122945,0.7978947758674622,84.61538461538461
en_pt_br,"And I was thinking, how many terrorists could I possibly play before turning into one myself?","E eu pensava, quantos papéis de terrorista devo fazer antes de me tornar um?","E eu estavas pensando, quantos terroristas pudesse realmente jogar antes de me transformar num mesmo?",32536,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ag, an",0.0865148073201992,0.5110804386166705,0.9486913,0.647764265537262,71.42857142857143
en_pt_br,"Here's somebody, what they did as they went through cognitive training at ages seven and 11.","Aqui alguém, o que ele fez quando passou pelo treinamento cognitivo nas idades de sete e 11 anos.","Aqui há alguém, o que eles fizeram ao passar pelas treinamentos de capacitação cognitiva aos idades de sete e onze anos:",25817,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"gr, ag",0.2180019395605822,0.5697523262178434,0.96440154,0.8291190266609192,72.22222222222221
en_pt_br,And this is detrimental to the local ecology of the sea area that it's pumped back out into.,E isso é prejudicial à ecologia local da área do mar para onde ela é bombeada.,E isso é prejudicial para a ecologia local do área do mar que é bombeado de volta.,68076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),po,0.2328789695413994,0.6578947368421053,0.98058426,0.8200174570083618,50.0
en_pt_br,"And with ""Sartorial Anarchy,"" I began to invest more into the organization of my pictures.","Com ""Sartorial Anarchy"", comecei a investir mais na organização das minhas fotos.","E com 'Anarquia Sartorial', comecei a investir mais na organização de minhas fotos.",15387,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.4689243888211724,0.7361111111111112,0.95857996,0.8703794479370117,33.33333333333333
en_pt_br,"Suggesting that God expresses Himself or Herself through powerlessness, rather than power.",Sugerindo que Deus expressa-se através da impotência ao invés do poder.,"Sugerindo que Deus se expressa Por si Mesmo pela debilidade, em lugar da potência.",16819,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"gr, wl",0.0691718422820547,0.3596774193548387,0.9240043,0.8224219679832458,100.0
en_pt_br,And I have a hunch that bringing art into an AI research process is a way to do just that.,E tenho a impressão que trazer a arte para o processo de pesquisa em IA é a forma de fazer isso.,E eu tenho uma suspeita de que trazer arte num processo de pesquisa de Inteligência Artificial é uma maneira de fazer isso.,35634,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),po,0.1821604173153502,0.4906423197408232,0.9708587,0.8721228837966919,57.14285714285714
en_pt_br,"Once it's completed, I plan to integrate the Infinity Mushrooms into a number of objects.","Assim que estiver pronto, planejo integrar o Cogumelo Infinito em um certo número de objetos.","Após seu termino, pretendo integrá-los  em um número de objetos.",35202,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"in, om",0.1727375925252248,0.4075448361162647,0.9445247,0.6877382397651672,66.66666666666666
en_pt_br,Because the Internet and connection technologies are connecting them across the world.,Porque a Internet e as tecnologias de conexão estão ligando-os por todo o mundo.,Porque Internet e tecnologias de conexão os estão conectando ao redor do mundo.,26335,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(4),"om, ws",0.1030132907696105,0.5986577181208053,0.94589925,0.9203090071678162,50.0
en_pt_br,"It was decorative when it first started, just something pretty sewn onto your clothes.","Era uma peça decorativa quando apareceu, apenas um item bonito costurado nas suas roupas.","Foi decorativo ao começar, apenas alguma coisa bonita cosida em suas roupas.",32923,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(2),"gr, in",0.0770582986525178,0.3063291139240506,0.96586496,0.6567928791046143,78.57142857142857
en_pt_br,It gets up into the sky and contributes to the disasters that we're now experiencing.,Sobe então para o céu e contribui para os desastres que estamos observando hoje.,Sube até o céu e nos contribui para as desastrosas experiências que estamos vivendo atualmente.,64815,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, po, wt",0.0925159978069645,0.4966887417218543,0.96813375,0.6881526112556458,64.28571428571429
en_pt_br,"DNA accumulates information through random errors, some of which just happen to work.","O DNA acumula informação através de erros aleatórios, alguns dos quais, acabam dando certo.","O DNA acumula informações através de erros aleatórios, alguns dos quais apenas funcionam por acaso.",16567,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.5071960939456881,0.6803513071895425,0.9669501,0.8707547187805176,42.85714285714285
en_pt_br,"We talk things over with our friends, we scour the Internet, we search through books.","Nós conversamos com nossos amigos, pesquisamos na internet, buscamos nos livros.","Nos discutimos as coisas com nossos amigos, exploramos a Internet, prossegimos pelos livros.",11181,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"ie, wl",0.1892240568795935,0.6059815684228832,0.9615894,0.7417845129966736,72.72727272727273
en_pt_br,So he'd take people to this two-way mirror looking into the room where the snake was.,"Então ele levaria as pessoas para o espelho de dois lados examinando a sala onde a cobra estava,","Para ele, levaria pessoas até este espelho duas faces olhando para a sala em que estava o cobra.",64883,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ad, gr, wl, ie",0.0311868790164247,0.2879581151832461,0.971291,0.6646479964256287,77.77777777777779
en_pt_br,"It was graded one through four, number two being the ideal hardness for general use.","Foram classificados de um a quatro, o número dois sendo o de uso ideal para tarefas gerais.","Foi classificado de um a quatro, o dois sendo a dureza ideal para uso geral.",32832,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),wl,0.3240220869485148,0.5341180914012337,0.963827,0.7504934072494507,47.05882352941176
en_pt_br,"I don't remember everything, but I do remember I went into crisis mode, mother mode.","Não me lembro de tudo, mas me lembro de ter entrado em modo de crise, em modo de mãe.","Não lembro de tudo, mas lembro que entrei em modo de crisise, de mãe.",66554,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.2788520135570945,0.5646654010441385,0.97078353,0.8544740080833435,42.10526315789473
en_pt_br,Another important idea is this notion of persistence of character across realities.,Outra ideia importante é a noção da persistência do personagem entre as realidades.,Outra ideia importante é esta noção de persistência de personagem através das realidades.,10002,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(5),po,0.2339762597896117,0.6371428571428571,0.9765622,0.9170148968696594,38.46153846153847
en_pt_br,"If you're cremated, all those toxins I mentioned are released into the atmosphere.","Se você é cremado, todas aquelas toxinas que mencionei são liberadas na atmosfera.","Se você for crematas, todos os venenos que mencionei são liberados na atmosfera.",35175,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, wl",0.1287433050814484,0.5736625514403292,0.9722434,0.746252715587616,46.15384615384615
en_pt_br,And all of these fed into a disc array that was designed for a continuous capture.,E tudo isto ia para uma série de discos desenvolvidos para uma captação ininterrupta.,Todos eles se introduziram em uma arranjo de discos que foi projetado para uma captura contínua.,13207,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),gr,0.0380713486644631,0.3362573099415205,0.9484046,0.6556785702705383,78.57142857142857
en_pt_br,"BJ: But through our investigation, we have to seek the wildest places in Africa.","BJ: Mas através de nossa investigação, temos de procurar os lugares mais selvagens na África.",BJ: Por nossa investigação precisamos procurar os lugares mais selvagens da África.,5325,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),po,0.2798433727505651,0.6099737039819685,0.9873237,0.9197694659233092,46.66666666666666
en_pt_br,"But if you leave children alone, they'll get into just a little bit of mischief.","Mas se deixarmos uma criança sozinha, ela vai aprontar um pouquinho.","Mas se deixar crianças sozinhas, eles irão se envolver em algum pouquinho de estupidices.",27663,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ag, in",0.0327093447087721,0.4304127666104036,0.9536923,0.7195835709571838,109.09090909090908
en_pt_br,"Through this very simple process, we can create an astounding variety of forms.","Através desse processo tão simples, conseguimos criar uma espantosa variedade de formas.","Por essa processo muito simples, podemos criar uma variedade incríveis de formas.",72725,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ag,0.1106405422009862,0.5877425044091712,0.98130924,0.8600935339927673,50.0
en_pt_br,"This year, unfortunately the lakebed's turned into an absolute cracked dry bed.","Este ano, infelizmente o leito do lago transformou em um leito seco e totalmente rachado.","Este ano, desafortunadamente, o leito do lago se transformou em uma totalmente secas e quebradas.",20269,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"an, om, ag, wl",0.2328789695413994,0.5537280701754387,0.97420436,0.8090565800666809,46.66666666666666
en_pt_br,I'm getting terribly excited as my mind and my eyes flick across these things.,Estou ficando incrivelmente entusiasmado enquanto minha mente e meus olhos passam por coisas assim.,Estou tornando-me horroramente animado enquanto meu cérebro e meus olhos saltam sobre esses itens:,34604,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),"in, sp",0.0743299818451363,0.2973333333333333,0.9378365,0.7559497952461243,64.28571428571429
en_pt_br,It might spill off into the Hudson a little bit before it destroyed the Earth.,Poderia passar um pouco para o Rio Hudson antes de destruir a Terra.,Poderia cair um pouco no Hudson antes de destruir a Terra.,13648,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),ie,0.4959586681882529,0.7148550724637681,0.9858441,0.8755394816398621,30.76923076923077
en_pt_br,And so Netflix has gone through several different algorithms over the years.,"A Netflix analisou, ao longo dos anos, vários algoritmos diferentes.","e assim, durante os anos, o Netflix passou por várias diferentes algoritmos.",27161,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ag,0.038233014078303,0.3633271490414347,0.96004295,0.8382917046546936,120.0
en_pt_br,"It's born, and I play the next generation of my creature through evolution.",e eu jogo com a nova geração da minha criatura através da evolução.,Nasce e jogo a próxima geração de minha criatura através da evolução.,66270,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.4004065967090225,0.6744604316546763,0.98367846,0.7743064165115356,38.46153846153847
en_pt_br,"Alright, I want to tell you how I got my superpowers through fatherhood.",Vou contar a vocês como eu adquiri superpoderes com a paternidade.,"Bem, quero contar-lhe como obcitei meus superpoderes através da paternidade.",27613,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),in,0.0428361950754725,0.2630208333333333,0.91007435,0.8834308981895447,72.72727272727273
en_pt_br,So we can imagine the early universe breaking up into a billion clouds.,"Assim, podemos imaginar o universo primevo separando-se em bilhões de nuvens.",Então podemos imaginar a primeira universos se fragmentando em um bilhão de nuvens.,16501,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ag,0.0930372353185366,0.4844991431687178,0.9654678,0.7479643225669861,72.72727272727273
en_pt_br,So what we did was that we converted this device into a medical device.,"Então, o que fizemos foi converter este dispositivo num dispositivo médico.",Então o que fizamos foi converter este dispositivo em um dispositivo médico.,72495,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,0.3200286101270289,0.7446153846153847,0.91942006,0.9714282751083374,36.36363636363637
en_pt_br,"Whenever current flows through the coil, this becomes an electromagnet.",Quando a corrente flui através da bobina ela se converte em um eletroímã.,"Quando correntes fluem pelo bobina, ela se transforma em eletromagneto.",19430,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),"gr, ag, in",0.0401283487092543,0.3475303164744159,0.93451947,0.8884862661361694,69.23076923076923
en_pt_br,That really involves designing behaviors and personality into products.,Isso realmente envolve projetar comportamentos e personalidade em produtos.,Isso realmente envolve projetar comportamentos e personalidade em produtos.,30683,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,1.0,0.9995,0.99999994,0.9796001315116882,0.0
en_pt_br,How do I integrate this information into the longer course of my life?,Como eu integro essa informação a longo prazo em minha vida?,Como integro essa informação no curso mais longo de minha vida?,8665,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),an,0.1523494474142468,0.625,0.954002,0.9060050249099731,54.54545454545454
en_pt_br,"We actually play through many generations here, at the cellular scale.","Agora, jogamos por várias gerações aqui, na escala celular.","Nos mesmos já jogamos através de muitas gerações, a escala celular.",66221,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ie,0.0914462689237286,0.4224058769513315,0.9384748,0.7672872543334961,88.88888888888889
en_pt_br,"In America, we can fall further into the darkness of discord, or not.","Nos EUA, podemos mergulhar ainda mais na escuridão da discórdia, ou não.","Em América, podemos cair mais no escuro da discordia, ou não.",65054,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"in, ie",0.211525450795607,0.5522412793106306,0.953755,0.7831348776817322,58.333333333333336
en_pt_br,"Yes, there's a guy walking across your screen once you get infected.","Sim, aparece um cara caminhando pela tela assim que se é infectado.","Sim, existe uma pessoa caminhando atrás da sua tela quando você se infeta.",26849,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),"ws, in",0.0367876324992777,0.3024034672970843,0.97259617,0.5348508954048157,83.33333333333334
en_pt_br,We make our way through the darkness to get to the light at the end.,Fazemos nosso caminho pela escuridão até a luz no final.,Nos guiamos pela escuridão para chegar à luz no final.,80955,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.2790159393585827,0.5353535353535354,0.9623778,0.917067050933838,60.0
en_pt_br,I've shared with you so far some insights into the world of experts.,"Até agora, compartilhei alguns insights no mundo dos especialistas.","Translation in Portuguese: ""Já te compartilhei algumas perspectivas do mundo dos especialistas.",11214,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),gr,0.1739579737564223,0.4245614035087718,0.90338874,0.7162782549858093,88.88888888888889
en_pt_br,"So the question started to work its way into my work life, as well.","Assim, aquela pergunta começou a impactar meu trabalho também.","Assim a questão começou a trabalhar sua forma no meu mundo de trabalho, também.",2901,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,0.0437481143122464,0.548913043478261,0.9724884,0.7802851796150208,111.11111111111111
en_pt_br,You can sift through this data and see what people have submitted.,Você pode analisar esses dados e averiguar o que as pessoas responderam.,Você pode passar por esses dados e ver o que as pessoas submitiram:,63297,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ie,0.2865612242047131,0.6743002544529263,0.9816996,0.7933489084243774,33.33333333333333
en_pt_br,Imagine a lighter black hole falling into a very heavy black hole.,Imaginem um buraco negro mais leve caindo em um buraco negro muito pesado.,Imagine uma buraco negro leve caindo em um buraco negro muito pesado.,13688,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,0.6496576136660688,0.7889886437957073,0.97956914,0.8254457116127014,23.07692307692308
en_pt_br,"And then he reaches into his pocket, and he brings this out to me.",Então ele procura no bolso e me mostra isto.,"Então ele chega na sua bolsa, e traz isso para mim.",68913,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),ie,0.039073802494525,0.3064320388349515,0.928685,0.7194024920463562,88.88888888888889
en_pt_br,"In between those two landmarks in Ham's life, he flew into space.","Entre esses dois marcos da vida de Ham, ele foi ao espaço.","Entre esses dois marcadores da vida de Ham, ele voou para o espaço.",70115,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"wl, sp",0.4480304273880272,0.7722290604302211,0.98376614,0.7913129329681396,33.33333333333333
en_pt_br,So transforming the data set into something that looks like this.,Transformar o conjunto de dados em algo parecido com isso.,Transformando o conjunto de dados em algo que pareça isto.,8053,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.4798782066690663,0.6289424860853432,0.96125233,0.9185182452201844,40.0
en_pt_br,"When I walked across Afghanistan, I stayed with people like this.","Quando atravessei o Afeganistão a pé, fiquei em casas de pessoas como esta.","Quando passei pela Afeganistão, fiquei com pessoas assim.",27316,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),sp,0.0356273021952634,0.2940613026819922,0.94725734,0.8111282587051392,76.92307692307693
