lang_pair,source,reference,llama2:7b,inner_id,produced_from,spatial_sense,error_type,bleu_score,meteor_score,bert_score,comet_score,ter_score
en_pt_br,"One day my wife came home from work and summoned the courage, through a lot of tears, to have a very honest conversation.","Um dia minha esposa chegou do trabalho e juntou coragem, em meio a várias lágrimas, para ter uma conversa muito honesta.","Um dia minha esposa voltou de trabalho e encontrou coragem, através de muitos lágrimas, para ter uma conversa muito honesta.",6777,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ag,0.4843963758634175,0.7066641571716061,0.97271484,0.8387406468391418,33.33333333333333
en_pt_br,"They toiled with rolled-up sleeves, with their hands deep in debt, they plowed ahead, growing their dreams into reality.","Eles labutaram de mangas arregaçadas, afundados em dívidas, eles seguiram em frente, tornando seus sonhos realidade.","Eles trabalharam com mangas roladas, com suas mãos profundamente em dívida, eles puseram a rota de frente, crescendo seus sonhos em realidade.",33512,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, ie, sp, lt",0.0353454811637479,0.6495145631067962,0.965508,0.6025384068489075,87.5
en_pt_br,A few years back a group of researchers at University College London brought a bunch of memory champions into the lab.,"Alguns anos atrás, um grupo de pesquisadores da University College, em Londres, trouxeram para o laboratório vários campeões da memória.","Alguns anos atrás, um grupo de pesquisadores da Universidade de Londres Central levou uma multidão de campeões de memória para o laboratório...",63731,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"dn, wl",0.4099093841051793,0.5324074074074074,0.9717034,0.8697741627693176,65.0
en_pt_br,So we started thinking: what if the robot could leave the garden and go out into some other interesting environment?,Aí começamos a pensar: e se o robô pudesse deixar o jardim e ir para outros ambientes interessantes?,"Então pensamos: o que se fosse que a robot deixasse de trabalhar na horta e ir para algum outro ambiente interessante?"".",66101,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"lt, un, wl",0.0479131312255204,0.4930457569038501,0.9609298,0.8498988747596741,100.0
en_pt_br,"If I push even harder, I'll go through the bone structure, especially close to the ear where the bone is very soft.","Se pressiono mais ainda, vou através da estrutura óssea, especialmente perto do ouvido onde o osso é esponjoso.","Se eu pushei ainda mais, passaria através da estrutura óssea, especialmente próximo à orelha onde a ossatura é muito fraca.",8151,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),"ha, wt, sp, wl",0.2461351840762152,0.5417550519147035,0.9694255,0.8254308104515076,66.66666666666666
en_pt_br,"It's very much like they brought into this world the reflex that orients them to people, but it has no traction.","É como se eles tivessem vindo ao mundo com o reflexo ocular que os orientam para as pessoas, mas sem nenhuma tração.","É muito como se traz para este mundo o reflexo que os orienta a pessoas, mas não tem tração.",68258,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wt, gr, lt",0.0758069290320108,0.5356066477223801,0.97319126,0.5274267792701721,54.54545454545454
en_pt_br,"If we could get evolution into the material world, then I propose we should have a general theory of evolution.","Se pudessemos trazer a evolução para o mundo material, então eu proponho que deveriamos ter uma teoria geral da evolução.","Se pudéssemos introduzir a evolução no mundo físico, então propongo que tenha uma teoria geral de evolução.",30564,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ha, wt",0.0765272746457575,0.4981118791602661,0.9469504,0.8959912657737732,50.0
en_pt_br,"With every handful of the powder they throw into the air, their white saris slowly start to suffuse with color.","Com cada punhado de pó que jogam para o ar, seus saris brancos aos poucos começam a se cobrir de cores.","Com cada colher de pó que elas lançam no ar, seus saris brancos começam a gradualmente se corar..",10738,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"po, ie",0.2503285613804269,0.5445350989234418,0.9003526,0.7991140484809875,47.61904761904761
en_pt_br,Radiologists classify breast density into four categories based on the appearance of the tissue on a mammogram.,Os radiologistas classificam a densidade do seio em quatro categorias baseadas na aparência do tecido na mamografia.,Radiologistas classificam a densidade da mama em quatro categorias baseadas na aparência do tecido no escaneamento mamográfico.,6624,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,0.4763100914774507,0.7016765285996055,0.9900908,0.916638731956482,35.294117647058826
en_pt_br,"If you actually look at a great business, you'll nearly always see all of these three things coming into play.","Se realmente está procurando um grande negócio, você verá quase sempre esses três aspectos em jogo.","Se você olha com atenção para uma boa empresa, há três coisas que sempre vêm em jogos: a sabedoria, a força e o equilíbrio.",63056,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.0109248560176586,0.280016447368421,0.9305506,0.6784733533859253,137.5
en_pt_br,"He gives them more money for geological data, they come back, they can't tell him where to go into production.","Ele dá a eles mais dinheiro para dados geológico, eles voltam, eles não conseguem dizer a ele onde a produção deveria acontecer.","Ele os dá mais dinheiro para os dados geológicos, eles voltam e não podem dizer a ele onde ir na produção.",70283,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"co, ie",0.1964286419779041,0.5649347025337651,0.9623117,0.7959811091423035,54.54545454545454
en_pt_br,"That night, I was taken into the emergency room and diagnosed as a type 1 diabetic in full-blown ketoacidosis.","Naquela noite, eu fui levado ao pronto atendimento e diagnosticado com diabetes tipo 1 em completa cetoacidose (acidose no sangue).","A noite seguinte, eu estava sendo levado para o departamento de emergência e diagnosticado como diabético tipo 1 em ketose aguda.",71183,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"wl, wt, ha",0.0630641689798182,0.3732217573221757,0.9390823,0.8741267323493958,85.0
en_pt_br,I believe that human beings have the power to turn situations of poverty into those of wealth and prosperity.,Acredito que os seres humanos têm o poder de transformar situações de pobreza em riqueza e prosperidade.,Acredito que os seres humanos possuem o poder de transformar situações de pobreza em riqueza e prosperidade.,33496,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.8394327083733336,0.943675509419454,0.99662757,0.9643548130989076,5.88235294117647
en_pt_br,"Even Goldman Sachs once used to serve clients, before it turned into an institution that serves only itself.","Mesmo o Goldman Sachs já foi utilizado para servir seus clientes, antes de se tornar uma instituição que serve apenas a si mesmo.","Você é um profissional de tradução. Traduza o seguinte texto em português: Antes que Goldman Sachs se tornasse uma instituição que serve apenas a si mesmo, ele servia os seus clientes.",6334,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"gr, wt",0.2458388136602996,0.6490384615384616,0.9545367,0.7599344253540039,91.30434782608695
en_pt_br,"Through inspired local leadership, they launched a peaceful resistance campaign to stop that from happening.","Através de uma inspirada liderança local, eles lançaram uma campanha de resistência pacífica para impedir que isto acontecesse.",Eles são líderes inspirados localmente que lançaram uma campanha de resistência pacífica para parar isso de acontecer.,30076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"om, wc, an",0.319931647204462,0.4839719509140997,0.9823387,0.9033777117729188,61.11111111111112
en_pt_br,"Through that and through human rights groups, we were brought together with several other victims' families.","Através disto e através dos grupos de direitos humanos, nós nos juntamos com muitas outras famílias de vítimas.","Através de grupos de direitos humanos e através da mídia social, nós encontramos-nos com várias outras famílias vítimas e unimos forças para protestar contra a situação.",19527,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ad,0.1383436845641094,0.5365384615384615,0.95562685,0.8889619708061218,100.0
en_pt_br,"Our actions change the environment, or context, and these changes are then fed back into the decision loop.","Nossas ações modificam o ambiente, ou o contexto, e estas mudanças, por sua vez, retroalimentam a alça de decisão.","Ações nossas mudam o ambiente, ou contexto, e esses mudanças são então alimentadas no círculo da decisão.",233,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"wo, an",0.1623988591941737,0.3126471280602635,0.9640851,0.8630552291870117,63.1578947368421
en_pt_br,"So the light bulb laid down the heavy infrastructure, and then home appliances started coming into being.","Então a lâmpada construiu a pesada infraestrutura, e os eletrodomésticos começaram a existir.","A lâmpada colocou-se a carga pesada da infraestrutura, e depois apareceram os equipamentos domésticos.",7107,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,0.0777963709094969,0.4558090098928951,0.9463237,0.615156352519989,69.23076923076923
en_pt_br,"And I hope in some small way, the stories I've been able to tell you will help you get through things.","E espero que de alguma forma, as histórias que pude contar a vocês os ajudem a superar as coisas.","Eu espero que em alguma pequena forma, as histórias que eu pude contar você ajudará a passar por coisas...",74302,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"an, lt",0.2341812326184746,0.5163426317272471,0.9616744,0.7845775485038757,57.89473684210527
en_pt_br,"So it transformed a linear process into a closed-loop model, and it created more value in the process.","Então se transformou de um processo linear para um modelo de circuíto fechado, e criou-se mais valor no processo.","Assim, transformou um processo linear em um modelo fechado, e criou mais valor no processo.",10171,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.3063564692020045,0.6609237898057773,0.97099245,0.883358895778656,36.84210526315789
en_pt_br,And what we found is that we got into a positive cycle in which one breakthrough facilitated another.,E o que nós encontramos é que nós entramos em um ciclo positivo em que um avanço facilita outro.,E o que encontramos foi que nos achamos em um ciclo positivo em que uma conquista facilitou outra...,10148,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ie, wl",0.3166934923219159,0.5079114581170315,0.9415292,0.908775508403778,42.10526315789473
en_pt_br,"So through some of the hottest topics on microblogging, we can see what young people care most about.","Então através dos tópicos mais comentados nos microblogs, podemos ver com o que se preocupam os jovens.","Não há mais notícias ou atualizações a respeito da guerra mundial. Porém, algumas das principais questões do momento em microblogging têm captado a atenção dos jovens.",33253,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ad,0.0172095381642011,0.2131944444444444,0.91945064,0.7359868288040161,147.05882352941177
en_pt_br,"And that could be translated into ""mey meen,"" which is the old Dravidian name for the planet Saturn.","E ele poderia ser traduzido como ""mey meen"" que é o antigo nome dravídico para o planeta Saturno.","And that could be translated as ""Mey Meen"" in Old Dravidian, which refers to the ancient name of the planet Saturn.",25149,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"in, ad",0.0099702229945444,0.2261682242990653,0.45282874,0.7214918732643127,105.55555555555556
en_pt_br,"A few weeks later, you have your engineered organ that we're able to implant back into the patient.","Poucas semanas depois, você tem seu órgão artificial que nós somos capazes de implantar de volta no paciente.","Algumas semanas depois, temos a engenharia orgão que podemos implante de volta no paciente.",12724,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),wc,0.2455990365537317,0.4506802721088435,0.98122364,0.6830937266349792,61.11111111111112
en_pt_br,"When the wind is blowing, any excess energy coming from the windmill is diverted into the battery.",(Risadas.) Quando o vento está soprando qualquer excesso de energia vindo do moinho de vento é direcionado para a bateria.,"Quando o vento é soprado, qualquer excedente de energia proveniente da máquina é direcionado para a bateria...",19281,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),wl,0.2267025424392666,0.4301037453842096,0.92998344,0.8384362459182739,50.0
en_pt_br,"And while they were trying to break down the door, I climbed in through the window, and jumped in.","E enquanto tentavam derrubar a porta, eu escalei pela janela e pulei para dentro.",Eles estavam tentando quebrar a porta quando eu subi pela janela e me pus no quarto.,72913,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),st,0.0778677765568551,0.3942197997211306,0.8615023,0.80599445104599,78.57142857142857
en_pt_br,What is interesting today is that real time control systems are starting to enter into our lives.,O interessante hoje é que sistemas de controle em tempo real estão começando a invadir nossas vidas.,O que é interessante hoje é que os sistemas de controle em tempo real estão começando a entrar na nossa vida.,19711,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.4932870682433746,0.9178952911087708,0.98831254,0.9337618947029114,41.17647058823529
en_pt_br,"I won't go into the intrascatter that's in the subtests, but they still had a neurologic issue.","Eu não irei para os sub testes, mas eles ainda tinham um problema neurológico.","Eu não vou entrar no intrascatter que está no subteste, mas eles ainda tiveram uma questão neurologica.",25820,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"un, lt",0.1566384057330969,0.4125453862526606,0.967343,0.6611078381538391,85.71428571428571
en_pt_br,What happens when you have your wok cut in half is the oil goes down into the fire and whoosh!,O que acontece quando você corta seu tacho ao meio é que o óleo vai para o fogo e vuff!!,"A cozinha brasileira é uma das mais conhecidas no mundo, e há várias razões para isso. Uma delas é o prato que mais simboliza a cultura culinária brasileira - o feijão tropeiro ou feijão com arroz. Este prato de origem mineira consiste em feijão vermelho cozido, servido com arroz branco e cebola fritas, temperados com sal, pimenta e açúcar. Para manter o sabor do feijão fresco, é recomendado adicionar um pouco de vodka ao molho antes de servir. Ao comer este prato, pode-se perceber o que acontece quando o wok do chef é cortado em meio à cocinha e a açúcar e o óleo derramam-se para o fogo. O resultado é uma espécie de ""whoosh"", que despertará o gosto dos paladares mais exigentes.",25520,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,0.0141714381705975,0.2854713313896988,0.9275153,0.5368387699127197,570.0
en_pt_br,And we're going to continue being clueless going into this very difficult future that we face.,E vamos continuar completamente cegos para enfrentar este futuro muito difícil que enfrentamos.,E e vamos continuar sendo estúpidos entrando em um futuro difícil que enfrentamos.,29796,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),wl,0.2271870978054231,0.5563616071428571,0.90554553,0.6912169456481934,53.84615384615385
en_pt_br,"And I was thinking, how many terrorists could I possibly play before turning into one myself?","E eu pensava, quantos papéis de terrorista devo fazer antes de me tornar um?",Eu estava pensando como muitos terroristas poderia jogar antes de torná-lo mesmo eu?.,32536,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),lt,0.0310975417174699,0.2339622641509433,0.82813764,0.4865302741527557,78.57142857142857
en_pt_br,"Here's somebody, what they did as they went through cognitive training at ages seven and 11.","Aqui alguém, o que ele fez quando passou pelo treinamento cognitivo nas idades de sete e 11 anos.",Aqui está uma pessoa que fez o treinamento cognítico aos sete e onze anos de idade.,25817,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),in,0.0304903737256844,0.3486176951797625,0.97088146,0.7689637541770935,77.77777777777779
en_pt_br,And this is detrimental to the local ecology of the sea area that it's pumped back out into.,E isso é prejudicial à ecologia local da área do mar para onde ela é bombeada.,"Este é prejudicial para a ecossistema local do mar onde ele é bombeado de volta em uma área desse que não faz parte da cadeia alimentar local, assim como o caranguejo ou o peixe.",68076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"lt, co, ad",0.0198616269124483,0.4226245135336044,0.94532204,0.6046578288078308,187.5
en_pt_br,"And with ""Sartorial Anarchy,"" I began to invest more into the organization of my pictures.","Com ""Sartorial Anarchy"", comecei a investir mais na organização das minhas fotos.","E com o ""Anarquia Sartorial"", comecei a investir mais na organização dos meus trabalhos.",15387,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,0.4211335370528481,0.71394890260631,0.94938004,0.7338645458221436,58.333333333333336
en_pt_br,"Suggesting that God expresses Himself or Herself through powerlessness, rather than power.",Sugerindo que Deus expressa-se através da impotência ao invés do poder.,"Sugerindo que Deus se manifesta em si mesmo ou si mesma por meio da impotência, em vez de poder.",16819,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"co, an",0.0664462779761476,0.5212782787533617,0.96158826,0.7792637944221497,127.27272727272728
en_pt_br,And I have a hunch that bringing art into an AI research process is a way to do just that.,E tenho a impressão que trazer a arte para o processo de pesquisa em IA é a forma de fazer isso.,E e eu tenho uma intuição de que introduzir arte numa pesquisa em inteligência artificial é um modo de fazer exatamente isso.,35634,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.0360766059972719,0.4284502262443438,0.97226506,0.8704843521118164,71.42857142857143
en_pt_br,"Once it's completed, I plan to integrate the Infinity Mushrooms into a number of objects.","Assim que estiver pronto, planejo integrar o Cogumelo Infinito em um certo número de objetos.","Quando estiver concluído, pretende integrar os Champanheiros Infinitos em vários objetos.",35202,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ag, wl",0.0317891869467067,0.4230986445783133,0.97206074,0.7378910779953003,73.33333333333333
en_pt_br,Because the Internet and connection technologies are connecting them across the world.,Porque a Internet e as tecnologias de conexão estão ligando-os por todo o mundo.,Os meios de comunicação e tecnologias de conexão estão se unindo eles ao redor do mundo.,26335,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(4),"om, co",0.1769497514953255,0.4934210526315789,0.94760996,0.7598998546600342,78.57142857142857
en_pt_br,"It was decorative when it first started, just something pretty sewn onto your clothes.","Era uma peça decorativa quando apareceu, apenas um item bonito costurado nas suas roupas.","Ao princípio, o adorno era decorativo quando foi colocado nas minhas roupas.",32923,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(2),ws,0.0329260097492213,0.2698663853727145,0.95689285,0.8060791492462158,85.71428571428571
en_pt_br,It gets up into the sky and contributes to the disasters that we're now experiencing.,Sobe então para o céu e contribui para os desastres que estamos observando hoje.,"Ao subir no céu, contribui para os desastres que estamos agora experimentando.",64815,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),po,0.3500482776497398,0.5227558724832215,0.967968,0.8554902076721191,57.14285714285714
en_pt_br,"DNA accumulates information through random errors, some of which just happen to work.","O DNA acumula informação através de erros aleatórios, alguns dos quais, acabam dando certo.","DNA acumula informação através de erros aleatórios, alguns dos quais justapõem-se com a função.",16567,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"om, ad",0.626490331607617,0.6969099276791584,0.9790707,0.7907816767692566,42.85714285714285
en_pt_br,"We talk things over with our friends, we scour the Internet, we search through books.","Nós conversamos com nossos amigos, pesquisamos na internet, buscamos nos livros.","Somos pessoas que conversamos com nossos amigos, procuramos no internet, procura-se através de livros.",11181,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ag,0.2744348133674281,0.676923076923077,0.95241225,0.725950300693512,72.72727272727273
en_pt_br,So he'd take people to this two-way mirror looking into the room where the snake was.,"Então ele levaria as pessoas para o espelho de dois lados examinando a sala onde a cobra estava,",Não poderia ser mais fácil. Ele levava pessoas para este espelho duplamente reflexivo olhando para a sala onde estava o cobra...,64883,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ad, lt",0.0597022899386043,0.3275773195876288,0.96718997,0.6893722414970398,83.33333333333334
en_pt_br,"It was graded one through four, number two being the ideal hardness for general use.","Foram classificados de um a quatro, o número dois sendo o de uso ideal para tarefas gerais.","Ele foi classificado um a quatro, número dois sendo o ideal de dureza para uso geral.",32832,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"co, wl",0.287200709965388,0.6716337328582225,0.9553415,0.7768589854240417,47.05882352941176
en_pt_br,"I don't remember everything, but I do remember I went into crisis mode, mother mode.","Não me lembro de tudo, mas me lembro de ter entrado em modo de crise, em modo de mãe.","Não recordo tudo, mas lembro de que fui em modo crise e moda mãe...",66554,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ie, wl",0.0672332197336601,0.2969626168224298,0.9550104,0.5739546418190002,63.1578947368421
en_pt_br,Another important idea is this notion of persistence of character across realities.,Outra ideia importante é a noção da persistência do personagem entre as realidades.,O conceito de persistência do caráter nas realidades é outro importante.,10002,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(5),ws,0.0401283487092543,0.3089774557165861,0.9438749,0.8246750831604004,92.3076923076923
en_pt_br,"If you're cremated, all those toxins I mentioned are released into the atmosphere.","Se você é cremado, todas aquelas toxinas que mencionei são liberadas na atmosfera.","Se você for cremado, todos esses tóxicos que mencionei serão liberados para o ambiente.",35175,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),po,0.046825687910244,0.4203270712258413,0.8990748,0.912357747554779,69.23076923076923
en_pt_br,And all of these fed into a disc array that was designed for a continuous capture.,E tudo isto ia para uma série de discos desenvolvidos para uma captação ininterrupta.,E todos estes alimentaram um disco armazenador que foi projetado para captura contínua.,13207,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),ie,0.0175024138824869,0.1342281879194631,0.95690376,0.7113901972770691,85.71428571428571
en_pt_br,"BJ: But through our investigation, we have to seek the wildest places in Africa.","BJ: Mas através de nossa investigação, temos de procurar os lugares mais selvagens na África.",Em busca das mais remotas partes do continente africano.,5325,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),om,0.0112775374843275,0.0581395348837209,0.91080356,0.708626925945282,100.0
en_pt_br,"But if you leave children alone, they'll get into just a little bit of mischief.","Mas se deixarmos uma criança sozinha, ela vai aprontar um pouquinho.","Se você deixar os filhos sozinhos, eles vão se envolver em pouca confusão.",27663,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,0.0173957973756422,0.1136363636363636,0.9658442,0.6359807848930359,118.1818181818182
en_pt_br,"Through this very simple process, we can create an astounding variety of forms.","Através desse processo tão simples, conseguimos criar uma espantosa variedade de formas.","Through esse simples processo, podemos criar uma variada variedade de formas.",72725,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"un, co",0.2356657855870319,0.5919708677502443,0.9731892,0.8790324330329895,58.333333333333336
en_pt_br,"This year, unfortunately the lakebed's turned into an absolute cracked dry bed.","Este ano, infelizmente o leito do lago transformou em um leito seco e totalmente rachado.","Aqui no ano passado, desgraçadamente o leito do lago se tornou uma camada de pedras craqueadas e seca absoluta.",20269,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ad, wl",0.1352045976914347,0.3057650862068965,0.9581353,0.8076953887939453,93.33333333333331
en_pt_br,I'm getting terribly excited as my mind and my eyes flick across these things.,Estou ficando incrivelmente entusiasmado enquanto minha mente e meus olhos passam por coisas assim.,Eu estou muito animado quando meus pensamentos e minhas pupilas se movem rapidamente em torno desses coisas.,34604,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),"co, wl, sp",0.015276780223747,0.196078431372549,0.9656531,0.7336326837539673,114.28571428571428
en_pt_br,It might spill off into the Hudson a little bit before it destroyed the Earth.,Poderia passar um pouco para o Rio Hudson antes de destruir a Terra.,Ela pode ter se espalhado um pouco no Hudson antes de destruir a Terra.,13648,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),sp,0.2651229802175617,0.5967078189300412,0.9430294,0.7205695509910583,107.6923076923077
en_pt_br,And so Netflix has gone through several different algorithms over the years.,"A Netflix analisou, ao longo dos anos, vários algoritmos diferentes.","E assim, a Netflix passou por vários diferentes algoritmos ao longo dos anos.",27161,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.206872060102594,0.7259579263711495,0.96623427,0.8791070580482483,80.0
en_pt_br,"It's born, and I play the next generation of my creature through evolution.",e eu jogo com a nova geração da minha criatura através da evolução.,É nascido e estou jogando a próxima geração de minha criatura através da evolução.,66270,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"an, co",0.3583129187641353,0.6102793100429035,0.9829863,0.6891985535621643,53.84615384615385
en_pt_br,"Alright, I want to tell you how I got my superpowers through fatherhood.",Vou contar a vocês como eu adquiri superpoderes com a paternidade.,"Oi, eu tenho que dizer-lhe como fui capaz de obter meus poderes através da paternidade...",27613,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"ad, st",0.015138514598766,0.12,0.89036196,0.8231649994850159,127.27272727272728
en_pt_br,So we can imagine the early universe breaking up into a billion clouds.,"Assim, podemos imaginar o universo primevo separando-se em bilhões de nuvens.",Assim que podemos imaginar o universo primitivo se descompondo em bilhões de nuvens...,16501,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"lt, in",0.1912481314888403,0.6769230769230768,0.96383375,0.6231414675712585,145.45454545454547
en_pt_br,So what we did was that we converted this device into a medical device.,"Então, o que fizemos foi converter este dispositivo num dispositivo médico.","Eu fiz isso, eu transformei este dispositivo em um dispositivo médico.",72495,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ag,0.1012019324419439,0.4326923076923077,0.89947426,0.8911051750183105,72.72727272727273
en_pt_br,"Whenever current flows through the coil, this becomes an electromagnet.",Quando a corrente flui através da bobina ela se converte em um eletroímã.,O fluxo contínuo de corrente quando se passa pelo circuito magnético é a transformação de uma fonte de campo magnético em um eletromotor..,19430,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),co,0.021042495247559,0.2842592592592592,0.90720695,0.7436550259590149,146.15384615384613
en_pt_br,That really involves designing behaviors and personality into products.,Isso realmente envolve projetar comportamentos e personalidade em produtos.,Esse envolve projetar comportamentos e personalidade em produtos,30683,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,0.6548907866815301,0.7132444814660558,0.96926576,0.9513214230537416,33.33333333333333
en_pt_br,How do I integrate this information into the longer course of my life?,Como eu integro essa informação a longo prazo em minha vida?,Como posso integrar este conhecimento no meu curso de vida mais longo?,8665,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),lt,0.0219728138749971,0.165289256198347,0.8944762,0.8417293429374695,100.0
en_pt_br,"We actually play through many generations here, at the cellular scale.","Agora, jogamos por várias gerações aqui, na escala celular.",Nós passamos por muitas gerações nesta escala celular,66221,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),wl,0.0423682412589593,0.2720905172413793,0.8704046,0.6640886664390564,66.66666666666666
en_pt_br,"In America, we can fall further into the darkness of discord, or not.","Nos EUA, podemos mergulhar ainda mais na escuridão da discórdia, ou não.","Em América, podemos descer ainda mais na obscuridade da discórdia ou não.",65054,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,0.1391915744350798,0.6291946308724832,0.9693678,0.8377345204353333,41.66666666666667
en_pt_br,"Yes, there's a guy walking across your screen once you get infected.","Sim, aparece um cara caminhando pela tela assim que se é infectado.","Sim, existe um homem caminhando pela tua tela uma vez que se infectou.",26849,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),lt,0.0535802786369768,0.5437352245862884,0.9757991,0.7295681834220886,58.333333333333336
en_pt_br,We make our way through the darkness to get to the light at the end.,Fazemos nosso caminho pela escuridão até a luz no final.,Nós caminhamos pela escuridão para chegar à luz no final.,80955,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.2790159393585827,0.5353535353535354,0.96050674,0.9285736083984376,60.0
en_pt_br,I've shared with you so far some insights into the world of experts.,"Até agora, compartilhei alguns insights no mundo dos especialistas.",Já me passaram algumas dicas sobre o mundo dos especialistas...,11214,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),om,0.0932946021899707,0.2676767676767677,0.92441493,0.7635120153427124,88.88888888888889
en_pt_br,"So the question started to work its way into my work life, as well.","Assim, aquela pergunta começou a impactar meu trabalho também.","A questão começou a trabalhar-se também na minha vida profissional, assim como..",2901,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,0.0359214342034289,0.3292035398230088,0.95872974,0.7445980310440063,122.22222222222224
en_pt_br,You can sift through this data and see what people have submitted.,Você pode analisar esses dados e averiguar o que as pessoas responderam.,Você pode procurar por essas informações e ver o que as pessoas têm submetido.,63297,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),wl,0.2102369368326755,0.5681818181818182,0.97397983,0.7878690958023071,58.333333333333336
en_pt_br,Imagine a lighter black hole falling into a very heavy black hole.,Imaginem um buraco negro mais leve caindo em um buraco negro muito pesado.,Imagina um buraco negro mais leve caído em um buraco negro muito mais pesado...,13688,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),wc,0.5038920485259633,0.7435085868354728,0.98020726,0.8980296850204468,30.76923076923077
