lang_pair,source,reference,llama3,inner_id,produced_from,spatial_sense,error_type,bleu_score,meteor_score,bert_score,comet_score,ter_score
en_pt_br,A few years back a group of researchers at University College London brought a bunch of memory champions into the lab.,"Alguns anos atrás, um grupo de pesquisadores da University College, em Londres, trouxeram para o laboratório vários campeões da memória.",Um grupo de pesquisadores no University College London trouxe um monte de campeões de memória para o laboratório há alguns anos atrás.,63731,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),co,0.0902807170629713,0.5346350534635054,0.9589494,0.8931301236152649,75.0
en_pt_br,So we started thinking: what if the robot could leave the garden and go out into some other interesting environment?,Aí começamos a pensar: e se o robô pudesse deixar o jardim e ir para outros ambientes interessantes?,Assim começamos a pensar: o que se o robô pudesse sair do jardim e ir para um outro ambiente interessante?,66101,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),an,0.3371354098335153,0.8122066531912706,0.98074603,0.9527743458747864,50.0
en_pt_br,"If I push even harder, I'll go through the bone structure, especially close to the ear where the bone is very soft.","Se pressiono mais ainda, vou através da estrutura óssea, especialmente perto do ouvido onde o osso é esponjoso.","Se eu empurrar ainda mais duro, vou passar pela estrutura óssea, especialmente perto da orelha onde a ossatura é muito mole.",8151,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),"wl, sp",0.2014499014556046,0.569967423589154,0.97647154,0.8415138125419617,66.66666666666666
en_pt_br,"It's very much like they brought into this world the reflex that orients them to people, but it has no traction.","É como se eles tivessem vindo ao mundo com o reflexo ocular que os orientam para as pessoas, mas sem nenhuma tração.","É muito parecido com que eles trouxeram para este mundo o reflexo que os orienta em relação às pessoas, mas não tem aderência.",68258,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"an, wl",0.0643317542277626,0.4499251147830784,0.9799812,0.635279655456543,68.18181818181817
en_pt_br,"If we could get evolution into the material world, then I propose we should have a general theory of evolution.","Se pudessemos trazer a evolução para o mundo material, então eu proponho que deveriamos ter uma teoria geral da evolução.","Se pudéssemos integrar a evolução no mundo material, eu proponho que devemos ter uma teoria geral da evolução.",30564,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wt,0.4105461377536363,0.7227458428899083,0.9908008,0.926250159740448,30.0
en_pt_br,"With every handful of the powder they throw into the air, their white saris slowly start to suffuse with color.","Com cada punhado de pó que jogam para o ar, seus saris brancos aos poucos começam a se cobrir de cores.","Com cada punhado de pó que eles atiram para o ar, suas sáries brancas começam a absorver lentamente cor..",10738,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),in,0.3332180518436805,0.5072794834307992,0.9716685,0.7337321043014526,52.38095238095239
en_pt_br,Radiologists classify breast density into four categories based on the appearance of the tissue on a mammogram.,Os radiologistas classificam a densidade do seio em quatro categorias baseadas na aparência do tecido na mamografia.,Os radiologistas classificam a densidade mamária em quatro categorias com base na aparência do tecido num mamomestre.,6624,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,0.411510977203093,0.7016765285996055,0.9835695,0.9045761227607728,35.294117647058826
en_pt_br,"If you actually look at a great business, you'll nearly always see all of these three things coming into play.","Se realmente está procurando um grande negócio, você verá quase sempre esses três aspectos em jogo.","Se você realmente olhar para uma empresa grande, vai quase sempre ver essas três coisas entrando em jogo.",63056,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.0729881287040692,0.4881482154209427,0.9730476,0.8844785094261169,68.75
en_pt_br,"He gives them more money for geological data, they come back, they can't tell him where to go into production.","Ele dá a eles mais dinheiro para dados geológico, eles voltam, eles não conseguem dizer a ele onde a produção deveria acontecer.","Ele lhes dá mais dinheiro por dados geológicos, eles voltam e não podem lhe dizer onde ir para a produção.",70283,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,0.0667128423904369,0.5111336032388664,0.96563405,0.807689368724823,68.18181818181817
en_pt_br,"That night, I was taken into the emergency room and diagnosed as a type 1 diabetic in full-blown ketoacidosis.","Naquela noite, eu fui levado ao pronto atendimento e diagnosticado com diabetes tipo 1 em completa cetoacidose (acidose no sangue).","Essa noite, eu fui levado ao quarto de emergência e foi diagnosticado como um diabético tipo 1 em cetoacidiose plena.",71183,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"wl, ag",0.2657693698645509,0.4859652194211017,0.95437384,0.8439598679542542,65.0
en_pt_br,I believe that human beings have the power to turn situations of poverty into those of wealth and prosperity.,Acredito que os seres humanos têm o poder de transformar situações de pobreza em riqueza e prosperidade.,Acredito que os seres humanos têm o poder de transformar situações de pobreza em situações de riqueza e prosperidade.,33496,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.803154665668484,0.9706959706959708,0.9928848,0.958174765110016,11.76470588235294
en_pt_br,"Even Goldman Sachs once used to serve clients, before it turned into an institution that serves only itself.","Mesmo o Goldman Sachs já foi utilizado para servir seus clientes, antes de se tornar uma instituição que serve apenas a si mesmo.","Mesmo o Goldman Sachs, antes de se transformar em uma instituição que serve apenas a si mesma, costumava atender clientes.",6334,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.4374126034082234,0.6615554191315997,0.9682207,0.9101356863975524,60.86956521739131
en_pt_br,"Through inspired local leadership, they launched a peaceful resistance campaign to stop that from happening.","Através de uma inspirada liderança local, eles lançaram uma campanha de resistência pacífica para impedir que isto acontecesse.","Através de liderança local inspirada, eles lançaram uma campanha de resistência pacífica para impedir que isso ocorresse.",30076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),gr,0.5980456132683322,0.8434038705638922,0.9944423,0.9541469812393188,33.33333333333333
en_pt_br,"Through that and through human rights groups, we were brought together with several other victims' families.","Através disto e através dos grupos de direitos humanos, nós nos juntamos com muitas outras famílias de vítimas.","Pelos grupos de direitos humanos e pelas pessoas que passaram por isso, nos reuniram juntamente com várias outras famílias de vítimas.",19527,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),gr,0.2830956597218095,0.6089136327863119,0.9659482,0.7192994952201843,66.66666666666666
en_pt_br,"Our actions change the environment, or context, and these changes are then fed back into the decision loop.","Nossas ações modificam o ambiente, ou o contexto, e estas mudanças, por sua vez, retroalimentam a alça de decisão.","Nossas ações mudam o ambiente, ou contexto, e essas mudanças são então retransmitidas para o-loop de decisão.",233,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"co, ie",0.2002341647421528,0.4254839033196268,0.9506674,0.849385678768158,52.63157894736842
en_pt_br,"So the light bulb laid down the heavy infrastructure, and then home appliances started coming into being.","Então a lâmpada construiu a pesada infraestrutura, e os eletrodomésticos começaram a existir.",Assim o bulbo de luz estabeleceu a infraestrutura pesada e então os eletrodomésticos começaram a surgir.,7107,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,0.1753482315662309,0.5450657894736842,0.96062624,0.8305851817131042,76.92307692307693
en_pt_br,"And I hope in some small way, the stories I've been able to tell you will help you get through things.","E espero que de alguma forma, as histórias que pude contar a vocês os ajudem a superar as coisas.","E espero que de alguma forma pequena, as histórias que eu tenho sido capaz de lhe contar, ajude a vencer coisas..",74302,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),an,0.3145327571557693,0.509070200294469,0.9768328,0.7933013439178467,68.42105263157895
en_pt_br,"So it transformed a linear process into a closed-loop model, and it created more value in the process.","Então se transformou de um processo linear para um modelo de circuíto fechado, e criou-se mais valor no processo.",Assim ele transformou um processo linear em um modelo de fechamento e criou mais valor no processo.,10171,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.2920066581890844,0.6101535031300918,0.9696411,0.8468511700630188,36.84210526315789
en_pt_br,And what we found is that we got into a positive cycle in which one breakthrough facilitated another.,E o que nós encontramos é que nós entramos em um ciclo positivo em que um avanço facilita outro.,E o que encontramos é que nos metemos em um ciclo positivo no qual um breakthrough facilitou outro.,10148,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),un,0.2453392175275486,0.5771460854568702,0.94696665,0.8791202306747437,36.84210526315789
en_pt_br,"So through some of the hottest topics on microblogging, we can see what young people care most about.","Então através dos tópicos mais comentados nos microblogs, podemos ver com o que se preocupam os jovens.","Assim através de alguns dos temas mais quentes no microblogging, podemos ver o que os jovens se importam mais com.",33253,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),an,0.0737724901138686,0.6932642487046632,0.98262715,0.8791996836662292,76.47058823529412
en_pt_br,"And that could be translated into ""mey meen,"" which is the old Dravidian name for the planet Saturn.","E ele poderia ser traduzido como ""mey meen"" que é o antigo nome dravídico para o planeta Saturno.","E isso poderia ser traduzido por ""mim men"", o que é o nome antigo Dravidiano para o planeta Saturno.",25149,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"an, in",0.2785816719890933,0.7075471698113207,0.9776618,0.8561848998069763,38.88888888888889
en_pt_br,"A few weeks later, you have your engineered organ that we're able to implant back into the patient.","Poucas semanas depois, você tem seu órgão artificial que nós somos capazes de implantar de volta no paciente.","Um par de semanas mais tarde, você tem o seu órgão engenhado pronto para ser implantado novamente no paciente.",12724,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),in,0.0913442366656447,0.4664179104477612,0.95946586,0.8350017666816711,77.77777777777779
en_pt_br,"When the wind is blowing, any excess energy coming from the windmill is diverted into the battery.",(Risadas.) Quando o vento está soprando qualquer excesso de energia vindo do moinho de vento é direcionado para a bateria.,"Quando o vento está soprando, qualquer energia excedente proveniente da usina eólica é desviada para a bateria.",19281,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,0.2622139919060832,0.4599586288416075,0.9516186,0.8220774531364441,50.0
en_pt_br,"And while they were trying to break down the door, I climbed in through the window, and jumped in.","E enquanto tentavam derrubar a porta, eu escalei pela janela e pulei para dentro.","E enquanto eles estavam tentando abrir a porta, eu entrei pela janela e pulei para dentro.",72913,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),cc,0.4989070972910272,0.7975381693330413,0.9656893,0.8941047787666321,35.714285714285715
en_pt_br,What is interesting today is that real time control systems are starting to enter into our lives.,O interessante hoje é que sistemas de controle em tempo real estão começando a invadir nossas vidas.,O que é interessante hoje é que os sistemas de controle em tempo real estão começando a entrar na nossa vida.,19711,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.4932870682433746,0.9178952911087708,0.98831254,0.9337620139122008,41.17647058823529
en_pt_br,"I won't go into the intrascatter that's in the subtests, but they still had a neurologic issue.","Eu não irei para os sub testes, mas eles ainda tinham um problema neurológico.","Eu não vou entrar no que há de intrasscatér nos subtestes, mas eles ainda tinham um problema neurologico.",25820,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"un, ie",0.3312498979466406,0.6015243902439026,0.97500366,0.6920068860054016,71.42857142857143
en_pt_br,What happens when you have your wok cut in half is the oil goes down into the fire and whoosh!,O que acontece quando você corta seu tacho ao meio é que o óleo vai para o fogo e vuff!!,O que acontece quando você tem o seu wok cortado em dois é que o óleo desce no fogo e puf!,25520,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),po,0.3127670021100431,0.5769944341372912,0.9813635,0.7881594896316528,45.0
en_pt_br,And we're going to continue being clueless going into this very difficult future that we face.,E vamos continuar completamente cegos para enfrentar este futuro muito difícil que enfrentamos.,E vamos continuar sendo desprovidos de claridade ao enfrentar esse futuro muito difícil que temos pela frente.,29796,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),wl,0.207061938283276,0.597565157750343,0.97221506,0.8805845379829407,69.23076923076923
en_pt_br,"And I was thinking, how many terrorists could I possibly play before turning into one myself?","E eu pensava, quantos papéis de terrorista devo fazer antes de me tornar um?","E pensei, quantos terroristas eu poderia jogar antes de me tornar um?",32536,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,0.3606863653656704,0.6635108274924155,0.9869189,0.8130306601524353,50.0
en_pt_br,"Here's somebody, what they did as they went through cognitive training at ages seven and 11.","Aqui alguém, o que ele fez quando passou pelo treinamento cognitivo nas idades de sete e 11 anos.","Aqui está alguém, o que eles fizeram enquanto iam pelo treinamento cognitivo às idades sete e onze.",25817,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"ag, gr",0.2082605835483384,0.6211531027920669,0.9740786,0.7819222807884216,50.0
en_pt_br,And this is detrimental to the local ecology of the sea area that it's pumped back out into.,E isso é prejudicial à ecologia local da área do mar para onde ela é bombeada.,E isso é danoso para a ecologia local do área marítima que é bombeada de volta para.,68076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),an,0.0879791986790839,0.5603885747426418,0.96702033,0.8142860531806946,68.75
en_pt_br,"And with ""Sartorial Anarchy,"" I began to invest more into the organization of my pictures.","Com ""Sartorial Anarchy"", comecei a investir mais na organização das minhas fotos.","E com ""Anarquia Sartorial"", comecei a investir mais na organização de minhas imagens.",15387,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.4583034067124109,0.784483075452975,0.9592189,0.882914125919342,41.66666666666667
en_pt_br,"Suggesting that God expresses Himself or Herself through powerlessness, rather than power.",Sugerindo que Deus expressa-se através da impotência ao invés do poder.,"Sugerir que Deus se expressa por si mesmo ou ela mesma através da impotência, em vez da potência.",16819,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),co,0.0627251733901403,0.3331163194444444,0.94280446,0.7133541703224182,127.27272727272728
en_pt_br,And I have a hunch that bringing art into an AI research process is a way to do just that.,E tenho a impressão que trazer a arte para o processo de pesquisa em IA é a forma de fazer isso.,E tenho uma intuição de que trazer arte para um processo de pesquisa sobre IA é uma forma de fazer exatamente isso.,35634,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ws,0.1078942176172376,0.6936686934389139,0.9803997,0.9287623763084412,38.095238095238095
en_pt_br,"Once it's completed, I plan to integrate the Infinity Mushrooms into a number of objects.","Assim que estiver pronto, planejo integrar o Cogumelo Infinito em um certo número de objetos.","Uma vez que estiver concluído, eu planejo integrar os Champiões do Infinito em uma variedade de objetos.",35202,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,0.0856236522447328,0.609504132231405,0.9741665,0.7711562514305115,66.66666666666666
en_pt_br,Because the Internet and connection technologies are connecting them across the world.,Porque a Internet e as tecnologias de conexão estão ligando-os por todo o mundo.,Porque a internet e tecnologias de conexão estão conectando-os ao redor do mundo.,26335,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(4),ws,0.2303447207468007,0.6620805369127516,0.9618314,0.931897759437561,35.714285714285715
en_pt_br,"It was decorative when it first started, just something pretty sewn onto your clothes.","Era uma peça decorativa quando apareceu, apenas um item bonito costurado nas suas roupas.","Foi decorativo quando começou pela primeira vez, apenas algo bonito costurado na sua roupa.",32923,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(2),cc,0.0407122077555306,0.5520833333333334,0.9529438,0.773210346698761,85.71428571428571
en_pt_br,It gets up into the sky and contributes to the disasters that we're now experiencing.,Sobe então para o céu e contribui para os desastres que estamos observando hoje.,Ele sobe até ao céu e contribui para os desastres que estamos agora experimentando.,64815,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),po,0.4900941039306948,0.6576666666666666,0.98152673,0.9092286229133606,42.85714285714285
en_pt_br,"DNA accumulates information through random errors, some of which just happen to work.","O DNA acumula informação através de erros aleatórios, alguns dos quais, acabam dando certo.","O DNA acumula informações através de erros aleatórios, alguns dos quais simplesmente funcionam.",16567,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.510071485381458,0.6884507275132277,0.9662897,0.8783981204032898,35.714285714285715
en_pt_br,"We talk things over with our friends, we scour the Internet, we search through books.","Nós conversamos com nossos amigos, pesquisamos na internet, buscamos nos livros.","Discutimos coisas com nossos amigos, rastreamos a Internet, procuramos por livros.",11181,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),co,0.2197281387499715,0.5563616071428571,0.9613665,0.8807430267333984,54.54545454545454
en_pt_br,So he'd take people to this two-way mirror looking into the room where the snake was.,"Então ele levaria as pessoas para o espelho de dois lados examinando a sala onde a cobra estava,",Então ele levaria as pessoas para esse espelho de dois sentidos que olhava para o quarto onde estava a cobra.,64883,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, ie",0.3386854985606571,0.7004676870748299,0.9858009,0.8033654689788818,55.55555555555556
en_pt_br,"It was graded one through four, number two being the ideal hardness for general use.","Foram classificados de um a quatro, o número dois sendo o de uso ideal para tarefas gerais.","Foi avaliado de um a quatro, o número dois sendo a dureza ideal para uso geral.",32832,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),wl,0.4811141718116343,0.5737140352524968,0.9443758,0.8095791935920715,41.17647058823529
en_pt_br,"I don't remember everything, but I do remember I went into crisis mode, mother mode.","Não me lembro de tudo, mas me lembro de ter entrado em modo de crise, em modo de mãe.","Eu não me lembro de tudo, mas eu me lembro que entrei em modo de crise, modo mãe.",66554,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.4339059837850605,0.6972555339621745,0.9788919,0.9206303358078004,36.84210526315789
en_pt_br,Another important idea is this notion of persistence of character across realities.,Outra ideia importante é a noção da persistência do personagem entre as realidades.,Outra ideia importante é essa noção de persistência do caráter em realidades diferentes.,10002,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(5),ws,0.2339762597896117,0.5877425044091712,0.972788,0.8918519020080566,46.15384615384615
en_pt_br,"If you're cremated, all those toxins I mentioned are released into the atmosphere.","Se você é cremado, todas aquelas toxinas que mencionei são liberadas na atmosfera.","Se você for incinerado, todos aqueles toxinas que mencionei são liberadas na atmosfera.",35175,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"wl, ag",0.5328009719875519,0.7258953168044078,0.9653561,0.9236248135566713,30.76923076923077
en_pt_br,And all of these fed into a disc array that was designed for a continuous capture.,E tudo isto ia para uma série de discos desenvolvidos para uma captação ininterrupta.,E todos esses se juntaram em um arranjo de disco projetado para uma captura contínua.,13207,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),ie,0.0327093447087721,0.3384841795437822,0.9546087,0.7707168459892273,78.57142857142857
en_pt_br,"BJ: But through our investigation, we have to seek the wildest places in Africa.","BJ: Mas através de nossa investigação, temos de procurar os lugares mais selvagens na África.","Mas através da nossa investigação, temos que procurar os lugares mais selvagens da África.",5325,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.3951043512346127,0.7196994880659531,0.9735583,0.9118053317070008,26.666666666666668
en_pt_br,"But if you leave children alone, they'll get into just a little bit of mischief.","Mas se deixarmos uma criança sozinha, ela vai aprontar um pouquinho.","Mas se você deixar crianças sozinhas, elas vão fazer apenas um pouco de bagunça.",27663,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.0327093447087721,0.5639097744360902,0.9774982,0.7102565169334412,100.0
en_pt_br,"Through this very simple process, we can create an astounding variety of forms.","Através desse processo tão simples, conseguimos criar uma espantosa variedade de formas.","Pela este processo muito simples, podemos criar uma variedade incrível de formas.",72725,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),gr,0.1106405422009862,0.5877425044091712,0.98298705,0.8951045274734497,50.0
en_pt_br,"This year, unfortunately the lakebed's turned into an absolute cracked dry bed.","Este ano, infelizmente o leito do lago transformou em um leito seco e totalmente rachado.","Este ano, infelizmente o leito do lago transformou-se num absoluto leito seco e quebrado.",20269,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.5095172447616116,0.7045118343195266,0.9780411,0.9204891324043274,33.33333333333333
en_pt_br,I'm getting terribly excited as my mind and my eyes flick across these things.,Estou ficando incrivelmente entusiasmado enquanto minha mente e meus olhos passam por coisas assim.,Estou ficando incrivelmente emocionado enquanto minha mente e meus olhos vão rapidamente sobre essas coisas.,34604,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),sp,0.403250429506278,0.7109627278200427,0.98003566,0.8575722575187683,42.85714285714285
en_pt_br,It might spill off into the Hudson a little bit before it destroyed the Earth.,Poderia passar um pouco para o Rio Hudson antes de destruir a Terra.,Pode desmoronar um pouco no Hudson antes de destruir a Terra.,13648,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),ie,0.483065600887459,0.6485954553587404,0.97369146,0.7434540390968323,38.46153846153847
en_pt_br,And so Netflix has gone through several different algorithms over the years.,"A Netflix analisou, ao longo dos anos, vários algoritmos diferentes.",E assim o Netflix passou por vários diferentes algoritmos ao longo dos anos.,27161,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.2177394442747479,0.5852417302798982,0.9595696,0.8596300482749939,90.0
en_pt_br,"It's born, and I play the next generation of my creature through evolution.",e eu jogo com a nova geração da minha criatura através da evolução.,É nascido e eu jogo a próxima geração da minha criatura através da evolução.,66270,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.5828233954152654,0.8444148936170212,0.9873132,0.7961878180503845,30.76923076923077
en_pt_br,"Alright, I want to tell you how I got my superpowers through fatherhood.",Vou contar a vocês como eu adquiri superpoderes com a paternidade.,"Certo, gostaria de contar para você como obtive meus superpoderes graças à paternidade.",27613,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.035148478313698,0.4155374887082204,0.9641922,0.9152165055274964,81.81818181818183
en_pt_br,So we can imagine the early universe breaking up into a billion clouds.,"Assim, podemos imaginar o universo primevo separando-se em bilhões de nuvens.",Assim podemos imaginar o universo inicial se rompendo em um bilhão de nuvens.,16501,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,0.2737928561916526,0.6568655169164076,0.97240424,0.8795688152313232,54.54545454545454
en_pt_br,So what we did was that we converted this device into a medical device.,"Então, o que fizemos foi converter este dispositivo num dispositivo médico.",Assim o que fizemos foi converter este dispositivo em um dispositivo médico.,72495,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.5783569866465142,0.7661538461538462,0.9196077,0.9640634655952454,27.27272727272727
en_pt_br,"Whenever current flows through the coil, this becomes an electromagnet.",Quando a corrente flui através da bobina ela se converte em um eletroímã.,"Quando o fluxo de corrente passa pelo bobina, isso torna-se um eletromagneto.",19430,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),ag,0.0213590125679098,0.1785714285714285,0.9471654,0.8402172923088074,84.61538461538461
en_pt_br,That really involves designing behaviors and personality into products.,Isso realmente envolve projetar comportamentos e personalidade em produtos.,Isso realmente envolve projetar comportamentos e personalidade em produtos.,30683,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,1.0,0.9995,0.99999994,0.9796001315116882,0.0
en_pt_br,How do I integrate this information into the longer course of my life?,Como eu integro essa informação a longo prazo em minha vida?,Como eu posso integrar essa informação ao curso mais amplo da minha vida?,8665,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),an,0.1039030217423355,0.5511876881900302,0.9675515,0.8851162791252136,63.63636363636363
en_pt_br,"We actually play through many generations here, at the cellular scale.","Agora, jogamos por várias gerações aqui, na escala celular.","Nós realmente jogamos através de muitas gerações aqui, ao nível celular.",66221,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),po,0.1012019324419439,0.4648760330578512,0.94468135,0.8315882086753845,77.77777777777779
en_pt_br,"In America, we can fall further into the darkness of discord, or not.","Nos EUA, podemos mergulhar ainda mais na escuridão da discórdia, ou não.","Nos EUA, podemos cair ainda mais fundo na escuridão do desacordo, ou não.",65054,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,0.3641410562218426,0.7799852832965417,0.98154384,0.886434018611908,33.33333333333333
en_pt_br,"Yes, there's a guy walking across your screen once you get infected.","Sim, aparece um cara caminhando pela tela assim que se é infectado.","Sim, há um cara andando na sua tela uma vez que você se infete.",26849,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),"ws, in",0.0437481143122464,0.4445422535211268,0.92174935,0.6184223294258118,75.0
en_pt_br,We make our way through the darkness to get to the light at the end.,Fazemos nosso caminho pela escuridão até a luz no final.,Nós fazemos o nosso caminho pela escuridão para chegar à luz ao final.,80955,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),sp,0.2197281387499715,0.6637168141592921,0.8865792,0.915050446987152,60.0
en_pt_br,I've shared with you so far some insights into the world of experts.,"Até agora, compartilhei alguns insights no mundo dos especialistas.",Eu compartilhei com você até agora alguns esboços sobre o mundo dos especialistas.,11214,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.2044800736021839,0.6637168141592921,0.9572104,0.8721693158149719,88.88888888888889
en_pt_br,"So the question started to work its way into my work life, as well.","Assim, aquela pergunta começou a impactar meu trabalho também.",Assim a pergunta começou a penetrar na minha vida profissional também.,2901,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,0.1109466047156616,0.5067567567567568,0.95645076,0.9085772037506104,77.77777777777779
en_pt_br,You can sift through this data and see what people have submitted.,Você pode analisar esses dados e averiguar o que as pessoas responderam.,Você pode revolver essa dados e ver o que as pessoas têm submetido.,63297,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ie,0.2473997734288394,0.6568655169164076,0.9767798,0.6212444305419922,41.66666666666667
en_pt_br,Imagine a lighter black hole falling into a very heavy black hole.,Imaginem um buraco negro mais leve caindo em um buraco negro muito pesado.,Imaginar um buraco negro mais leve caindo em um buraco negro muito pesado.,13688,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,0.9193227152249184,0.9283601014370244,0.98827463,0.8758270144462585,7.6923076923076925
en_pt_br,"And then he reaches into his pocket, and he brings this out to me.",Então ele procura no bolso e me mostra isto.,E então ele entra na sua algema e traz isso para mim.,68913,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"ie, wl",0.0204480073602183,0.3064320388349515,0.89272195,0.5226842761039734,100.0
en_pt_br,"In between those two landmarks in Ham's life, he flew into space.","Entre esses dois marcos da vida de Ham, ele foi ao espaço.","Entre esses dois marcos na vida de Ham, ele voou para o espaço.",70115,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),sp,0.4480304273880272,0.7722290604302211,0.98059404,0.9204897284507751,33.33333333333333
en_pt_br,So transforming the data set into something that looks like this.,Transformar o conjunto de dados em algo parecido com isso.,Transformando o conjunto de dados em algo que pareça isso.,8053,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.5193071778680676,0.7215909090909091,0.9467984,0.9140021204948424,30.0
en_pt_br,"When I walked across Afghanistan, I stayed with people like this.","Quando atravessei o Afeganistão a pé, fiquei em casas de pessoas como esta.","Quando eu caminhei pelo Afeganistão, fiquei com pessoas assim.",27316,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),sp,0.036469621083521,0.2920471841704718,0.95599574,0.8517948985099792,76.92307692307693
en_pt_br,"This person studies all the ""arghs,"" from one through eight A's.","Esta pessoa estudou todos os ""ais"", de 1 até 8 'A's.","Essa pessoa estuda todos os ""arghs"", desde um até oito A's.",31874,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),un,0.1155542538095347,0.5547337278106509,0.9442448,0.781814455986023,63.63636363636363
en_pt_br,This is just the bit that protrudes into our physical dimension.,Isto é só a porção que sobressai em nossa dimensão física.,Isso é apenas o pedaço que se projeta na nossa dimensão física.,34594,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.2140160303375297,0.4648760330578512,0.9690614,0.8152249455451965,63.63636363636363
